,Count
'prOp,156.0
'vlErk,20.0
'ut,63.0
r|,27.0
'zAjn,38.0
frem,20.0
'st}nt,368.0
'hOnt,7853.0
'sprK,961.0
'G|,157.0
'dErm,1.0
bOj,819.0
'spog,3.0
brK,220.0
rwA,11.0
'xru,3002.0
tOp,453.0
'dr|n,213.0
'krLs,1399.0
'brIs,0.0
l}p,23.0
stOf,1975.0
lEt,454.0
pil,13.0
rAs,46.0
mOm,0.0
t@,603753.0
rEk,2041.0
'fr},11.0
'Zu,39.0
Zy,0.0
'S},267.0
'blun,8.0
'pES,0.0
'trK,400.0
xe,9251.0
'd}m,547.0
'f}nt,15.0
'sxraG,0.0
'rAsp,6.0
'vlis,85.0
kj@,6.0
z<,41.0
span,63.0
'b}t,295.0
'wAs,232330.0
'nju,108.0
mo,23015.0
'pl}m,8.0
'vulz,0.0
fIf,53.0
zI,1527.0
wAt,697.0
'li,42609.0
d|n,0.0
'hard,0.0
'hOp,189.0
gus,0.0
'wI,46044.0
h}lst,0.0
'stil,53.0
meN,4.0
'Lls,79.0
fla,133.0
'sxref,1867.0
'bar,1681.0
Gaj,0.0
'voj,195.0
'klINk,302.0
'dult,22.0
Git,0.0
'plInt,0.0
frAkt,0.0
bOm,700.0
'xIst,78.0
s@rt,22.0
t@m,129.0
fam,2.0
'spOnz,0.0
weG,0.0
'sxIf,6.0
'sm}l,6.0
'sOm,490.0
xrAs,4.0
'dIm,3.0
lAf,9.0
les,2.0
'dEt,85.0
'lIf,335.0
r}nt,0.0
lOrt,0.0
be,1270.0
l|s,0.0
dorn,30.0
lex,9.0
'sxOp,713.0
'fes,927.0
dof,94.0
'lOt,2684.0
stLf,0.0
'spIdz,0.0
'INk,4.0
us,3.0
Ox,290.0
blAN,0.0
'h}N,31.0
v@nst,0.0
spo,777.0
'dizg,1.0
'knop,417.0
suk,1.0
zis,209.0
'biv,1.0
spet,0.0
'spa,1107.0
'Suns,2.0
p)s,1.0
'plIx,638.0
'valt,1.0
dax,78.0
'fEnt,0.0
bIt,30.0
'torn,147.0
gre,0.0
'naf,16.0
xant,147.0
'kOrd,0.0
'trArx,1.0
puk,3.0
'dov,0.0
'hep,28.0
'pKl,151.0
'stak,149.0
hEnt,7.0
'dIG,139.0
'ply,171.0
'fran,14.0
'wrKv,0.0
lLt,30.0
'Erft,0.0
'vit,0.0
'w}st,1434.0
'hip,58.0
ti,12797.0
'fKl,45.0
wOrp,27.0
'tryk,859.0
forn,0.0
'slirt,7.0
'tOGd,0.0
'kLf,10.0
zwO,108.0
'be,63557.0
ZwA,14.0
'Kk,70.0
'stanz,0.0
xrKs,3.0
'slEGd,0.0
'jOm,1.0
'dot,46298.0
spIts,24.0
'wip,0.0
'mens,0.0
'ek,271.0
knOp,69.0
'prA,5.0
sirt,0.0
'flEG,0.0
vAlk,1.0
rumt,41.0
'rKs,4153.0
'vEd,5.0
'vONk,97.0
'nKp,1.0
'dorn,93.0
klEn,0.0
'plet,1529.0
'knIkt,5.0
xAns,1.0
'lKN,10.0
'to,7644.0
'kAm,827.0
'sx}ts,5.0
sxOl,5.0
sxrKv,1.0
'stOl,3.0
'pr},79.0
p|t,19.0
're,21892.0
'rEks,390.0
'snOt,237.0
'spKl,1.0
'ot,15.0
trAk,287.0
'xet,0.0
flLs,18.0
'nLs,131.0
'stiv,90.0
'dor,79895.0
sfra,0.0
'v}lt,483.0
'On,43991.0
draj,86.0
'dKN,2.0
dwO,11.0
tr|r,0.0
'pIf,0.0
ka,21352.0
frOnt,113.0
psEs,0.0
ber,256.0
xraf,80.0
zLl,2.0
Ad,1171.0
'strats,0.0
droG,0.0
Zur,1135.0
'fKt,1949.0
'twIst,81.0
'mi,18322.0
AN,56.0
'spEt,0.0
Zik,0.0
knIp,0.0
blIn,73.0
'slLs,57.0
zOrxs,60.0
'mat,5079.0
'kAl,157.0
'hAS,162.0
kwIN,4.0
'mors,0.0
stAN,8.0
van,0.0
'sINk,0.0
lOt,244.0
'klAz,0.0
't}rN,0.0
swart,4.0
stem,2.0
'prIls,9.0
'brot,2075.0
'mEl,1726.0
'vAN,861.0
'fort,0.0
nEn,25.0
'left,1472.0
wKl,0.0
'sAnt,3065.0
n}n,0.0
'klAb,8.0
'mys,17.0
'pOls,619.0
wElf,5.0
flot,23.0
'brItS,138.0
'Si,1911.0
'blod,0.0
'vr}xt,179.0
brE,3292.0
'trEt,268.0
lAp,1365.0
'smMs,12.0
wAlt,0.0
hEN,0.0
'wOlv,0.0
'bOlk,14.0
fAnts,2.0
kAlk,2.0
'has,575.0
bEl,306.0
lL,2826.0
d@rt,4561.0
'kAr,1695.0
stAf,64.0
in,0.0
p@r,20167.0
'stMt,438.0
'kl}p,2366.0
'boz,32.0
'h}m,33.0
'dos,1919.0
'stKft,31.0
'sKs,10.0
'nImf,16.0
fEn,160.0
'kat,4823.0
'fot,0.0
zut,28.0
twK,0.0
'vriz,2.0
'vlEx,54.0
'lEps,0.0
'At,124.0
smO,23.0
'rKN,4.0
'r}k,332.0
flOt,9.0
'z|,628.0
G@ls,44.0
'niwz,94.0
'GrL,2.0
'kek,432.0
'vAl,11847.0
'liG,35.0
'rer,19.0
pit,82.0
rum,22.0
'pAs,15997.0
sIxt,1350.0
lLd,119.0
'sxKd,7.0
'stKG,9.0
'kErz,133.0
'plur,3.0
'xInst,0.0
'huv,4.0
'kOgz,0.0
INz,0.0
Gest,55.0
'xO,1162.0
spAnt,0.0
'mAf,953.0
'stOn,17.0
k|s,14.0
fElx,0.0
'wOlkt,74.0
'span,13.0
'du,5678.0
'tInt,42.0
vrAxt,1.0
twIs,22.0
'r}l,3.0
'jE,147.0
fL,7.0
'sEpt,806.0
trIs,0.0
Ant,3457.0
sprONs,0.0
'gOjs,0.0
bOn,245.0
't|,44.0
'flIkt,222.0
pEns,0.0
'Get,37.0
'm}f,25.0
'dANk,36197.0
'rim,626.0
'lAr,72.0
'pEgd,0.0
'fitz,0.0
'dr<,8.0
'xyr,5.0
'tIrs,0.0
'vAz,2.0
'low,2.0
trIm,0.0
'hENst,210.0
'jOsk,72.0
'zEnt,94.0
'wKft,30.0
rEns,0.0
'ge,120.0
'vKn,212.0
left,23.0
'xImp,0.0
'zen,10.0
'r}ps,48.0
sfIG,0.0
'rIks,1.0
lar,2791.0
'sport,1.0
ju,255.0
'kAn,180081.0
'klos,706.0
'fAts,69.0
'kwElm,0.0
'GI,11586.0
zwar,122.0
mer,217.0
'lu,351.0
frIs,0.0
krAp,3.0
'Ni,12.0
fOlG,0.0
kwEt,6.0
'klOt,2.0
'tSOns,6.0
'kort,1658.0
'kIn,22813.0
'fr}x,8.0
klwA,0.0
'bLG,6.0
'nAr,103.0
lLn,0.0
'trKN,30.0
'hLx,5.0
spIl,1.0
'wa,61687.0
'oxst,381.0
nIxt,9.0
'd}nt,4.0
krAG,3.0
'trE,11280.0
'ple,1826.0
'mArz,0.0
'sprOt,4.0
'xOlf,935.0
fur,515.0
'slLk,2.0
'tAl,634.0
'spIl,31.0
sa,5885.0
'erz,3.0
'strAks,8575.0
zOrG,27.0
'lyd,0.0
fLt,0.0
wrIxt,4.0
j}s,52.0
'lew,647.0
'smixt,10.0
tSAf,3.0
'jOmf,159.0
'bIst,2.0
'hErts,21.0
'jKn,1.0
'klas,77.0
lKg,1.0
zA,298.0
SIp,3.0
'hus,174.0
'dEsk,5.0
'fys,158.0
'vux,222.0
'sxEnt,0.0
zAt,61.0
'tr),27.0
'sImp,0.0
'bart,588.0
wef,37.0
'xOd,1.0
'lKvz,2.0
vIn,33.0
'kaps,0.0
'flE,380.0
'drO,253.0
dOns,6.0
'xrAv,50.0
ZI,0.0
'zil,3868.0
stif,0.0
'brIlt,0.0
l@m,155.0
pe,2984.0
tist,13.0
'vex,293.0
'vLst,336.0
mL,109.0
'}G,0.0
huts,1.0
'stral,408.0
'tI,1390.0
'stOnt,7359.0
dr}k,4336.0
'dIl,307.0
mOp,25.0
'stu,556.0
frE,0.0
'tar,1149.0
duk,916.0
swar,41.0
'klar,25649.0
'nals,0.0
'xlIt,0.0
wAlm,0.0
Gans,76.0
'stEmt,337.0
'zOts,2.0
tarn,123.0
'dins,60.0
sxOps,2.0
'stIfts,0.0
fOrk,2.0
'wInz,7.0
'trIts,1.0
dOxt,48.0
SA,207.0
plurt,0.0
'lot,2063.0
'strAnts,0.0
'Zis,19.0
'fje,0.0
muj,3.0
'njEt,0.0
'mOk,70.0
troj,0.0
wer,2433.0
s}z,1.0
hed,1.0
fOnts,80.0
'vro,1978.0
'turt,1.0
sxIlt,29.0
's}rt,431.0
'Akst,0.0
'knM,2.0
snew,5.0
'drAp,15.0
'slKt,3.0
snu,13.0
'wonst,7.0
'mwa,68.0
nINs,539.0
wAp,1.0
rEmt,13.0
'tran,117.0
'sprakt,10.0
'jIst,21.0
kraj,0.0
'zLd,124.0
'fem,0.0
hAnt,614.0
lOGz,51.0
strEp,8.0
'sxLt,206.0
'zId,3.0
'Aks,15.0
hArts,78.0
tEkst,93.0
'sOl,116.0
druf,4.0
'sEs,8534.0
'kIft,1.0
'traxt,128.0
'sEks,4607.0
'd}p,19.0
'bEt,11077.0
'ze,62595.0
kso,0.0
'sxrot,195.0
zart,0.0
reps,0.0
'sIN,180.0
stats,4.0
brod,19.0
'spEl,4773.0
'sxof,61.0
'wErv,0.0
'mEzd,1.0
per,2.0
lOs,71.0
'kis,1835.0
'pur,0.0
m}ts,116.0
Md,11.0
'pMn,0.0
'zKns,0.0
spOn,312.0
'nAn,107.0
mEnS,0.0
'ard,1021.0
'lest,1112.0
'smMd,0.0
'kEn,2839.0
'zwort,0.0
'pif,77.0
'lKp,20.0
'sit,174.0
naf,2.0
'je,2206.0
hoj,0.0
rOl,397.0
trL,14.0
fANst,7.0
'Ep,61.0
l}ks,7.0
'stAl,1070.0
tOk,75.0
'mEks,113.0
fEk,385.0
prim,0.0
smus,0.0
'borts,0.0
drIft,44.0
'bLg,22.0
'prIns,1985.0
'hAn,18306.0
n@d,25.0
dyr,60.0
'but,0.0
n)r,20.0
jMw,0.0
'lInd,0.0
'sM,276.0
'xrus,0.0
pAm,49.0
dOl,102.0
'dEkt,667.0
'zLlt,0.0
'sels,0.0
'blM,9.0
pte,0.0
l}z,0.0
'kref,1.0
fl|r,8.0
'd}rf,2082.0
b}ks,10.0
j)r,0.0
tox,0.0
'dwKn,16.0
'brO,299.0
jO,3269.0
tOrz,0.0
'kOrp,17.0
kA,10121.0
'ost,728.0
'bKt,2754.0
'slab,4.0
@t,31.0
'styr,7128.0
'styrz,0.0
'snak,4.0
Si,1880.0
'b<,41.0
'pEx,906.0
start,28.0
'lAt,96.0
kIst,366.0
'krLn,13.0
'sxEnd,46.0
'xran,248.0
'wIs,1970.0
hel,517.0
'kwar,0.0
'rost,0.0
G@k,4.0
'at,0.0
'frM,220.0
'lAx,2166.0
'knOt,6.0
'kyt,25.0
'wOlf,895.0
wErg,0.0
'plOmp,17.0
'slIp,375.0
knK,78.0
sprit,12.0
xam,6514.0
'stri,42.0
drEk,3.0
'f),559.0
'put,381.0
'sxAns,7.0
'slKm,258.0
'kMz,1.0
'brud,6.0
'plLmt,0.0
'jOns,5.0
'bOj,412.0
'vrer,1.0
fKnt,0.0
'bOk,800.0
s}rf,0.0
skIn,0.0
kOlf,3.0
krKxs,6.0
'skrE,59.0
'dron,0.0
flExt,0.0
'stIvdz,0.0
p@t,1.0
'frAn,479.0
'snep,34.0
sprIN,0.0
'h}n,33102.0
lyr,0.0
'zKN,0.0
'zIlt,1.0
'rANs,37.0
'zu,17260.0
d}Nk,39.0
'l}st,837.0
vL,15.0
'mIts,134.0
xams,61.0
bA,4557.0
trK,2.0
'lof,20453.0
'blud,654.0
rA,2698.0
tso,180.0
n|r,8.0
'ler,3530.0
j@z,17.0
'skri,8.0
kEt,121.0
'zwar,4885.0
'twKN,0.0
'Ld,1399.0
'kom,35.0
'gEN,349.0
'traN,92.0
'p}d,1.0
'prAl,0.0
mot,7.0
tINz,32.0
'I,5736.0
'zes,17.0
drAxts,4.0
'pOnz,0.0
lIs,291.0
spLs,0.0
'sxKts,304.0
er,1525.0
tat,104.0
'Gew,0.0
plLs,1.0
'tje,10.0
'hen,25722.0
lIp,58.0
'wEm,2.0
'dyk,14.0
'no,51921.0
tro,3728.0
ty,14375.0
blas,45.0
'torts,60.0
sput,289.0
zat,64.0
w@,34449.0
'dONk,11.0
'tImp,0.0
plIx,0.0
'tSE,445.0
'pwa,10.0
brAnd,16.0
'bKd,0.0
'bKl,406.0
'wrIx,27.0
s@nt,578.0
'slLks,1.0
tIn,1.0
tOpf,0.0
knak,0.0
kM,47.0
'vad,0.0
'pMz,4.0
'dern,1.0
'smak,1361.0
'rIsk,19.0
tIr,1.0
'dLg,153.0
'por,1.0
str}m,0.0
br|,20.0
'huts,8.0
n}s,827.0
snA,0.0
'xIld,0.0
'rol,84.0
nyw,1323.0
t@xst,0.0
nOr,5748.0
'Av,4118.0
'fOx,24.0
kron,14.0
v}l,327.0
'wrIN,0.0
'j}k,47.0
'wrIg,13.0
vAN,312.0
kuts,100.0
bas,302.0
vlo,0.0
fex,23.0
k}nst,307.0
sxadz,6.0
'stAndz,0.0
'tum,1.0
'kwek,64.0
'vIl,19.0
'nels,28.0
'mIN,222.0
'kwArdz,0.0
'vle,66.0
'mIt,2.0
'snLf,125.0
'z@,407143.0
'vr|G,635.0
'mur,503.0
trAN,0.0
'kAft,31.0
'trAs,225.0
'lAmt,300.0
'Zirz,2.0
'vIz,15.0
'Ob,4164.0
'kAlm,3182.0
'trAl,5.0
xik,0.0
v|,8.0
'Gil,45.0
'GrKp,80.0
hart,23.0
'zwArd,2.0
mEnt,106.0
tS@,224.0
slI,179.0
'kle,7253.0
s@G,0.0
zIf,0.0
'fOm,0.0
'bil,1393.0
'vrin,1894.0
'rIx,4116.0
'sprInt,48.0
dMn,0.0
'xrIp,97.0
st@rz,0.0
bans,3.0
'wKg,0.0
'bret,272.0
sxo,324.0
'plIs,8.0
eN,93.0
rAf,8.0
n@xst,13.0
ox,288.0
'hyw,11.0
'j}rk,2438.0
'sxo,2381.0
'kAmp,1957.0
'tant,3.0
't|s,29.0
'klAt,15.0
'xKn,1243.0
pris,68.0
'jap,20.0
k@m,649.0
'kwel,3.0
'spAj,152.0
'sx|k,0.0
flAj,53.0
'kap,52.0
'nen,908.0
sxOft,0.0
won,77.0
'l}p,1.0
kwEns,1.0
'brAl,6.0
'prEnt,45.0
rOks,14.0
'tur,170.0
drANk,296.0
strIx,25.0
t)t,0.0
'boxs,0.0
sprEk,251.0
'jOst,0.0
'tAps,15.0
drist,0.0
ert,0.0
'plAt,1161.0
'knI,745.0
'sxruv,11.0
'bort,2952.0
'wKlt,8.0
'kOrz,0.0
'dur,9.0
'sxrIf,61.0
'slK,406.0
tLz,0.0
'zex,1.0
'fEld,0.0
'mEz,0.0
'trIm,0.0
dAxts,0.0
'plEn,11.0
trys,0.0
'flIn,9.0
'nez,0.0
'mAxts,77.0
'vOlk,3136.0
drK,773.0
'trent,516.0
sEt,827.0
Gik,0.0
'lLts,51.0
'len,64708.0
lEk,1417.0
'jAns,1.0
'klin,238.0
swAk,3.0
'wENk,17.0
'drOl,118.0
'slL,3724.0
'Grust,0.0
'Mf,0.0
'mEnd,0.0
'zik,12412.0
mKs,570.0
r},270.0
oxs,0.0
slIm,0.0
'sl}rv,0.0
'lifst,180.0
'klont,0.0
pINk,0.0
'kwAl,78.0
'r}nd,0.0
'nEp,10.0
kOrst,21.0
nAp,8.0
tS@r,7.0
vr|G,0.0
'bOnd,0.0
tEl,24.0
frEn,0.0
'sEp,622.0
'pOnt,1621.0
'tipt,47.0
jEN,0.0
'pOv,3.0
lInt,18.0
kobz,0.0
'dit,629.0
'bit,2677.0
'fOr,183.0
'pIs,432.0
flur,190.0
'stIl,9263.0
'pret,0.0
'xrOt,763.0
GlAs,57.0
'hovd,1600.0
sxKn,1167.0
r@nd,0.0
rar,1768.0
'ruS,0.0
g@n,62.0
'brEms,0.0
'spled,0.0
stEN,2.0
'tLxt,1196.0
'krIp,80.0
kwEs,64.0
'sx}p,8.0
m@N,357.0
'xIbz,0.0
'SIm,82.0
p@lt,163.0
Ep,0.0
sxots,30.0
'l}s,394.0
krAk,0.0
bIk,0.0
'tuts,225.0
'brAn,2165.0
pAk,693.0
'bOz,44.0
'rin,74.0
'huks,0.0
'rAxt,85.0
'SAn,18.0
p}t,686.0
krek,0.0
'z|x,52.0
tOn,1336.0
oft,0.0
spOrt,67.0
'bMt,1.0
zwEn,0.0
'jux,0.0
ru,1668.0
sI,757.0
'fOnts,167.0
'pONk,1.0
vo,3689.0
'bif,327.0
'hEp,314899.0
'GlOt,1.0
rubz,0.0
'prit,14.0
drEm,9.0
go,1165.0
vjuw,746.0
ban,1104.0
'slO,969.0
'kol,356.0
Sut,3.0
'Z|r,4.0
'dAx,43430.0
bars,4.0
hKlz,2.0
'j}Ng,44.0
'pEr,7999.0
'gud,22.0
'sxM,1360.0
gwIn,0.0
'bel,711.0
'tans,1.0
ow,0.0
'wEx,70569.0
'w}rx,4.0
fro,197.0
'xAk,4.0
sxIld,0.0
krLs,24.0
'syr,50.0
'hur,2510.0
'st|n,1435.0
'kMtS,5.0
fIst,0.0
tu,4425.0
'spKt,29114.0
kAns,55.0
s}k,3.0
'lOj,0.0
'dIst,157.0
kLp,171.0
'fKm,15.0
kwAp,26.0
'sxols,5.0
'xrat,179.0
hKt,47042.0
'tSEn,1.0
'wErst,0.0
m}n,11.0
s}mp,0.0
sxuN,25.0
'rIGd,0.0
'knak,3.0
prIn,2243.0
'smet,71.0
mus,93.0
'sir,2051.0
klir,55.0
prAG,24.0
rAp,6.0
GAns,1.0
fAls,4.0
'ba,5456.0
'vur,1909.0
'fIns,0.0
'xus,12.0
kw@,0.0
'nald,2.0
'xEks,0.0
wo,749.0
wonst,0.0
plKs,12.0
Ger,1.0
fOlk,33.0
'GK,21.0
wO,19.0
'kOrv,2.0
rog,1.0
'krAx,1664.0
'sxL,731.0
'las,3062.0
'wEn,1869.0
'dunt,11.0
'klE,190.0
'pKns,4.0
to,39525.0
'zKx,0.0
'spitS,542.0
'mest,5274.0
luj,0.0
drLs,5.0
'r}z,25.0
'lev,26.0
klos,108.0
'heft,159926.0
kwA,107.0
rEl,5.0
boxs,0.0
'sxrKn,11.0
xrat,20.0
'b|rz,0.0
'Ons,100697.0
'rog,9.0
'wEkt,4.0
'skIp,0.0
'spAjk,200.0
'hOt,305.0
wAG,0.0
'tErb,0.0
lOf,98.0
j@ns,0.0
blots,37.0
kle,1502.0
vremt,1.0
blow,0.0
x}t,0.0
'vEld,153.0
flEx,0.0
r@x,9608.0
'tronz,4.0
nIk,415.0
mart,1.0
d@x,96671.0
'kry,60.0
'r|rs,0.0
'kInts,60.0
bIr,0.0
'kErn,689.0
'kil,393.0
'rAmS,1.0
'snI,42.0
varts,1.0
'vik,0.0
k}t,22.0
'zAk,4841.0
'hakt,2.0
'nAx,345.0
'vrint,23285.0
lO,3480.0
om,66.0
xEl,0.0
'tSIlp,0.0
dr}p,0.0
xI,2.0
'jI,0.0
hopt,3.0
'nL,47.0
'klOm,1.0
'd}t,292.0
'sxLf,450.0
'fAs,207.0
'GrIps,1.0
stEl,3187.0
'zer,6926.0
Ast,7.0
'snus,66.0
'klOs,148.0
fed,6.0
'ward,0.0
'kKks,10.0
'kwEl,63.0
'ax,0.0
'sxIk,104.0
'jOx,821.0
'wrIxt,8.0
'xKm,3.0
rEG,331.0
'sprOk,0.0
'bi,3311.0
'klAk,42.0
trAns,1400.0
'did,13.0
t@xt,185.0
'maG,240.0
b|r,1.0
Grun,21.0
'putS,2.0
wEb,0.0
'an,203682.0
'psEst,0.0
'tErts,5.0
'bEk,294.0
sOrx,189.0
rKks,54.0
rIst,23.0
ha,6460.0
'zLm,9.0
'ror,3.0
'wIls,127.0
'kru,268.0
mj),0.0
'ENk,2.0
plExt,6.0
pOn,173.0
spen,3.0
jAr,108.0
'sprEks,14.0
'vluj,353.0
'klA,1839.0
'Gy,58.0
styw,0.0
'snaj,6.0
j}ks,0.0
'duj,716.0
'fl},0.0
'klim,0.0
twKn,0.0
bam,0.0
'trAp,2322.0
'sprMw,0.0
'sxraxs,0.0
rap,15.0
drOp,0.0
'sElv,8470.0
'zEp,0.0
nIr,36.0
'kElp,30.0
mEns,224.0
k@N,35.0
'kin,15.0
'bONk,51.0
bart,30.0
trIgz,0.0
was,0.0
'rAj,81.0
wEk,0.0
'spErm,0.0
plwA,50.0
jL,30.0
'zAt,14954.0
'n},10275.0
hExt,0.0
'huf,5325.0
'wrIk,0.0
'hArd,200.0
'mErg,13.0
p}ls,1.0
'Erx,32762.0
'tr|s,10.0
'v}r,5.0
pl)n,0.0
'word,10.0
'ble,177.0
'skrIp,197.0
'tEl,6981.0
's}ft,28.0
wel,47.0
'kl}ts,67.0
'vwa,2.0
'SEf,1358.0
kOl,247.0
vAg,0.0
'kOrps,79.0
'frAN,98.0
'mLs,555.0
'vil,36.0
'sprak,130.0
'fl|,24.0
huf,8.0
'spL,307.0
'kOf,1.0
Gar,5.0
Ern,4.0
'hElm,490.0
'kwINk,1.0
'pOnd,0.0
'smeg,26.0
st}nt,44.0
tIt,5.0
'dok,205.0
'pAkt,2673.0
bErt,0.0
k@s,341.0
'n}t,606.0
hov,1.0
tON,13.0
sOw,0.0
'kLj,0.0
tMr,0.0
'sxIl,3785.0
vlAx,2.0
'lja,0.0
maxt,11.0
'stOr,779.0
'mAjs,0.0
GrAf,33.0
nON,23.0
'hEmd,1.0
'drajt,516.0
x@,587329.0
'tIx,76.0
pINz,2.0
'smAx,61.0
'ha,23921.0
spI,320.0
'for,145.0
'v}n,39.0
'zLG,8.0
'lArd,0.0
vuxt,129.0
wex,0.0
'lom,21.0
'ZEt,296.0
sAjs,3.0
vlK,47.0
'kIr,2.0
'dA,1750.0
'SuN,1.0
'spre,15090.0
nir,4.0
'kOm,114579.0
'numt,1671.0
'xlOp,0.0
'kwAb,0.0
'zAxts,26.0
'kOrts,0.0
'lum,24.0
te,23957.0
'fremd,0.0
wItS,253.0
'trAz,0.0
'GEn,1948.0
'kn|s,43.0
'drOm,0.0
wit,33.0
pOnt,6.0
'zop,0.0
nast,0.0
kiz,0.0
fAt,801.0
'klEm,482.0
'slyw,175.0
frAG,53.0
fOl,1720.0
'mert,393.0
strat,109.0
dEn,3263.0
dik,0.0
'wK,14518.0
'w}r,341.0
G@nt,3447.0
'my,879.0
'kEs,39.0
fINk,3.0
nik,88.0
brEk,68.0
_IN,0.0
'strEp,3.0
bOndz,0.0
'fur,139.0
gAm,0.0
z@x,11905.0
'pluxs,0.0
'blIs,0.0
tru,270.0
'spryw,2.0
'tral,355.0
'trKz,0.0
'xron,21.0
xrip,10.0
vErs,8.0
'nIG,29.0
'spirt,72.0
'knis,5.0
'dr)n,6.0
krLp,65.0
'nag,18.0
'd}k,160.0
'trAst,46.0
'kLv,0.0
'trAkt,1569.0
fon,138.0
nEp,0.0
'flams,0.0
'hOndz,6.0
'kel,1271.0
'drI,1636.0
spEk,3466.0
'rAt,166.0
'fna,0.0
'j|rs,8.0
vIt,12.0
'hKls,0.0
'krIb,0.0
'ho,29492.0
'kas,1034.0
'gO,15.0
wEn,208.0
dart,428.0
brut,20.0
'k|r,152.0
'Gal,1297.0
'mam,0.0
'vak,7872.0
'st|,1162.0
tElx,0.0
sx}t,58.0
'bip,80.0
'ment,1475.0
kEpt,113.0
swet,4.0
'l}rk,1.0
kur,33.0
vart,166.0
'nom,78.0
'xrubz,10.0
wArm,39.0
kak,63.0
'kEk,3.0
'i,89845.0
'kog,53.0
'bOxt,366.0
mAns,30.0
zuks,188.0
zE,1907.0
kErks,0.0
vlaj,2.0
'pLm,9.0
'telt,8.0
'Ov,514.0
'nIks,36421.0
pAn,899.0
'xArf,0.0
sxar,34.0
mAk,466.0
'drAs,103.0
brat,7.0
'kluf,0.0
'sxel,56.0
'x}l,467.0
'spOd,0.0
pOt,744.0
dAl,202.0
snE,30.0
'tals,0.0
'}k,26.0
b}m,285.0
xrAn,77.0
'spir,243.0
N@ns,5.0
sol,3.0
lEns,49.0
'lEf,1296.0
lEnd,0.0
'brel,0.0
brM,114.0
'raG,0.0
'vraxs,0.0
ps|,32.0
wort,7326.0
'loG,0.0
'rOp,555.0
j@l,25.0
'vl|,435.0
'xMd,175.0
hAl,763.0
'pInz,1.0
GOrt,0.0
sert,0.0
lo,24882.0
'hLk,2.0
'smus,191.0
'rEkt,3890.0
s@,84912.0
'plEnz,1.0
'pren,2.0
'p)r,826.0
prKs,268.0
sAl,92.0
'drAf,18.0
'zwux,8.0
'knKp,210.0
'wErp,423.0
flL,52.0
dOn,252.0
'muj,12285.0
futs,7.0
'strLk,168.0
'pLs,2.0
dwA,1.0
jert,0.0
'Gro,258.0
'pArk,1368.0
'b}lt,149.0
br},0.0
'skEtS,23.0
bots,0.0
klar,212.0
'd@r,1189.0
'pEN,0.0
'nO,147.0
'bAN,21348.0
kAl,970.0
'Grift,9.0
wErks,0.0
'foj,481.0
r@ls,0.0
'tOx,74175.0
'str},1.0
rAj,9.0
'njel,14.0
'hMts,52.0
'n)r,580.0
'kr|,257.0
'wArt,516.0
bOnt,408.0
xrOnd,16.0
'kKm,0.0
'rKmt,1.0
'wAlz,0.0
'knOrf,0.0
k}n,1361.0
'pAts,21.0
'mOrf,4.0
'vats,0.0
Art,5.0
'wElkt,0.0
'sxElt,2.0
'lis,2257.0
'hi,374.0
'sxon,6017.0
'pAjs,5.0
'Zir,246.0
GOns,0.0
'stag,0.0
'vO,644.0
sfOr,0.0
'zAj,14.0
'try,3.0
flIn,12.0
'Armt,3.0
hol,0.0
'knEx,42.0
'zExt,17809.0
vOlkt,22.0
r@z,96.0
sx|t,2.0
'trup,1773.0
Gum,1.0
'b}lk,6.0
vort,299.0
'zyr,1290.0
dEs,560.0
'sxAlm,2.0
'deG,3.0
'stEk,168.0
'tiN,24.0
'sx}rf,13.0
'nert,497.0
'SIlp,0.0
fal,0.0
'flur,0.0
'kars,363.0
dyl,0.0
'ful,27.0
hKls,5.0
'GAk,0.0
flAs,0.0
'hov,267.0
Gart,139.0
'pAlt,0.0
'sleb,6.0
fA,3185.0
'pju,2238.0
t),12.0
'fEn,1346.0
GrOnt,705.0
kAlm,7.0
'knAkt,0.0
'swA,19.0
'wOl,669.0
dinzd,2.0
kIn,13.0
'xlM,0.0
'xArt,2.0
z@z,4.0
vrem,0.0
G@r,22228.0
'erzd,0.0
rOts,3.0
krLt,252.0
sxrIft,1216.0
'trAn,0.0
r@r,179.0
'skIf,1.0
'rAnt,3122.0
'zOx,7.0
man,130.0
wax,7.0
'voxt,121.0
'lINk,563.0
lEx,647.0
'swIt,7.0
prOf,0.0
vExt,278.0
'snuks,0.0
'x|l,53.0
'spit,277.0
tiS,33.0
sAn,11.0
nwa,0.0
dyw,1049.0
'krLz,74.0
'lOjt,10.0
rEnt,0.0
ret,11.0
sxi,4815.0
'vri,500.0
'blOnt,727.0
knOts,0.0
drAp,0.0
slAk,5.0
'jAt,133.0
fM,63.0
j}z,1.0
'hAnt,11215.0
'kut,16.0
Ex,0.0
dats,0.0
'GIp,0.0
'rwA,0.0
'kAlg,0.0
blKk,2.0
blIS,7.0
'zag,0.0
GAr,2.0
'bik,1.0
'stErv,115.0
dOG,1.0
bl@r,10.0
'trKm,3.0
'flAm,19.0
'dum,71.0
'enz,0.0
'blAt,726.0
'sxINk,0.0
zINs,54.0
'dwas,1096.0
'hut,1606.0
'tryg,1.0
'Sel,2124.0
slAG,174.0
dAr,724.0
'hon,16.0
grIl,2.0
Ap,4922.0
ve,906.0
bElt,116.0
'xIts,498.0
'plEns,6.0
xit,10.0
