TextGrid,Transcription,AlignOnset,AlignOffset,WordCount,NumWords,OnsetPhoneme,OffsetPhoneme,PresegBegin,Duration
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF016.TextGrid,treitert,2.21,2.67,8,14,t,t,0,0.45999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF016.TextGrid,alweer,2.67,3.01,9,14,A,r,0,0.33999999999999986
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF016.TextGrid,punaises,3.07,3.6,10,14,p,s,0,0.5300000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF016.TextGrid,op,3.6,3.77,11,14,O,p,0,0.16999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF016.TextGrid,de,3.77,3.88,12,14,d,@,0,0.10999999999999988
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF016.TextGrid,stoel,3.88,4.2,13,14,s,l,0,0.3200000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF016.TextGrid,gelegd,4.2,4.76,14,14,x,t,0,0.5599999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,Jochem,0.0,0.56,1,12,j,m,0,0.56
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,die,0.56,0.73,2,12,d,i,0,0.16999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,altijd,0.73,1.19,3,12,A,t,0,0.45999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,te,1.19,1.3,4,12,t,@,0,0.1100000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,hoog,1.3,1.53,5,12,h,x,0,0.22999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,springt,1.53,1.96,6,12,s,t,0,0.42999999999999994
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,tijdens,1.96,2.29,7,12,t,s,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,basketbal,2.29,3.03498866213152,8,12,b,l,0,0.74498866213152
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,heeft,3.03498866213152,3.33,9,12,h,f,0,0.29501133786848
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,zijn,3.33,3.5,10,12,z,n,0,0.16999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,enkel,3.5,3.87,11,12,E,l,0,0.3700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF017.TextGrid,bezeerd,3.87,4.56,12,12,b,t,0,0.6899999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,De,0.0,0.2,1,11,d,@,0,0.2
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,politieman,0.2,1.07,2,11,p,n,0,0.8700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,die,1.07,1.21,3,11,d,i,0,0.1399999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,de,1.21,1.37,4,11,d,@,0,0.16000000000000014
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,agressieve,1.37,2.04,5,11,A,@,0,0.6699999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,kraker,2.04,2.52,6,11,k,r,0,0.48
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,arresteert,2.52,3.33,7,11,A,t,0,0.81
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,gaat,3.4,3.62,8,11,x,t,0,0.2200000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,hardhandig,3.62,4.29,9,11,h,x,0,0.6699999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,te,4.36,4.72,10,11,t,@,0,0.35999999999999943
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF018.TextGrid,werk,4.85,5.0,11,11,w,k,0,0.15000000000000036
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,De,0.0,0.22,1,10,d,@,0,0.22
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,staker,0.22,0.75,2,10,s,r,0,0.53
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,die,0.75,0.93,3,10,d,i,0,0.18000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,de,0.93,1.01,4,10,d,@,0,0.07999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,angstige,1.01,1.59,5,10,A,@,0,0.5800000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,dames,1.59,1.97,6,10,d,s,0,0.3799999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,bekogelt,2.02,2.54,7,10,b,t,0,0.52
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,gaat,2.59,2.81,8,10,x,t,0,0.2200000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,te,2.81,2.94,9,10,t,@,0,0.1299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF019.TextGrid,ver,2.94,3.34,10,10,v,r,0,0.3999999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,De,0.0,0.22,1,10,d,@,0,0.22
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,journalist,0.22,0.89,2,10,Z,t,0,0.67
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,die,1.01,1.16,3,10,d,i,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,de,1.16,1.27,4,10,d,@,0,0.1100000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,beroemde,1.27,1.83,5,10,b,@,0,0.56
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,bondscoach,1.83,2.44,6,10,b,S,0,0.6099999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,interviewt,2.44,3.17,7,10,I,t,0,0.73
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,wil,3.17,3.56,8,10,w,l,0,0.3900000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,veel,3.56,3.85,9,10,v,l,0,0.29000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF020.TextGrid,weten,3.85,4.43,10,10,w,@,0,0.5799999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,De,0.0,0.2,1,11,d,@,0,0.2
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,zuster,0.2,0.79,2,11,z,r,0,0.5900000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,die,0.79,0.94,3,11,d,i,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,de,0.94,1.08,4,11,d,@,0,0.14000000000000012
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,aan,1.08,1.29,5,11,a:,n,0,0.20999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,tuberculose,1.29,2.16,6,11,t,@,0,0.8700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,lijdende,2.16,2.69,7,11,l,@,0,0.5299999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,bejaarde,2.69,3.2,8,11,b,@,0,0.5100000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,wast,3.2,3.6,9,11,w,t,0,0.3999999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,is,3.65,3.81,10,11,I,s,0,0.16000000000000014
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF021.TextGrid,zorgzaam,3.81,4.59,11,11,z,m,0,0.7799999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,De,0.0,0.21,1,12,d,@,0,0.21
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,goochelaar,0.21,0.91,2,12,x,r,0,0.7000000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,die,0.91,1.04,3,12,d,i,0,0.13
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,de,1.04,1.15,4,12,d,@,0,0.10999999999999988
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,vrijwilliger,1.15,1.89,5,12,v,r,0,0.74
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,uit,1.89,2.06,6,12,ui,t,0,0.17000000000000015
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,het,2.06,2.21,7,12,@,t,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,enthousiaste,2.21,2.95,8,12,E,@,0,0.7400000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,publiek,2.95,3.39,9,12,p,k,0,0.43999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,instrueert,3.39,4.06,10,12,I,r,0,0.6699999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,is,4.3,4.44,11,12,I,s,0,0.14000000000000057
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF022.TextGrid,onduidelijk,4.44,5.27,12,12,O,k,0,0.8299999999999992
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,De,0.0,0.19,1,10,d,@,0,0.19
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,geduldige,0.19,1.0,2,10,x,@,0,0.81
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,dominee,1.0,1.49,3,10,d,e:,0,0.49
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,die,1.49,1.7,4,10,d,i,0,0.20999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,de,1.7,1.79,5,10,d,@,0,0.09000000000000008
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,baby,1.79,2.28,6,10,b,i,0,0.48999999999999977
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,doopt,2.28,2.53,7,10,d,t,0,0.25
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,begint,2.64,2.98,8,10,b,n,0,0.33999999999999986
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,te,2.98,3.13,9,10,t,@,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF023.TextGrid,spreken,3.13,3.78,10,10,s,@,0,0.6499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,De,0.0,0.29,1,11,d,@,0,0.29
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,voorganger,0.29,0.92,2,11,v,r,0,0.6300000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,die,0.92,1.08,3,11,d,i,0,0.16000000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,het,1.08,1.17,4,11,@,t,0,0.08999999999999986
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,snoezige,1.17,1.72,5,11,s,@,0,0.55
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,kleintje,1.72,2.35,6,11,k,@,0,0.6300000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,doopt,2.35,2.53,7,11,d,t,0,0.17999999999999972
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,houdt,2.53,2.86,8,11,h,t,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,haar,2.86,3.04,9,11,h,r,0,0.18000000000000016
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,stevig,3.04,3.51498866213152,10,11,s,x,0,0.47498866213152
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF024.TextGrid,vast,3.51498866213152,4.01,11,11,v,t,0,0.49501133786847973
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,Dat,0.0,0.29,1,10,d,t,0,0.29
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,meisje,0.29,0.84,2,10,m,@,0,0.55
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,die,0.84,0.97,3,10,d,i,0,0.13
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,de,0.97,1.08,4,10,d,@,0,0.1100000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,boterham,1.08,1.66,5,10,b,m,0,0.5799999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,zonder,1.66,1.96,6,10,z,r,0,0.30000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,pindakaas,1.96,2.59,7,10,p,s,0,0.6299999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,wil,2.59,2.93,8,10,w,l,0,0.3400000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,is,2.99,3.13,9,10,I,s,0,0.13999999999999968
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF025.TextGrid,verwend,3.13,3.82,10,10,v,t,0,0.69
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,Robert,0.0,0.47,1,11,r,r,0,0.47
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,die,0.68,0.82,2,11,d,i,0,0.1399999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,de,0.82,0.95,3,11,d,@,0,0.13
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,schone,0.95,1.37,4,11,s,@,0,0.42000000000000015
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,dochter,1.37,1.73,5,11,d,r,0,0.3599999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,van,1.73,1.93,6,11,v,n,0,0.19999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,Jan,1.93,2.16,7,11,j,n,0,0.2300000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,ten,2.16,2.33,8,11,t,n,0,0.16999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,huwelijk,2.33,2.75,9,11,h,k,0,0.41999999999999993
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,vroeg,2.75,2.97,10,11,v,x,0,0.2200000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF026.TextGrid,slikte,3.02,3.6,11,11,s,@,0,0.5800000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,De,0.0,0.17,1,12,d,@,0,0.17
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,detective,0.17,0.93,2,12,d,@,0,0.76
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,die,0.93,1.1,3,12,d,i,0,0.17000000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,criminelen,1.1,1.83,4,12,k,@,0,0.73
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,opspoort,1.83,2.45,5,12,O,t,0,0.6200000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,krijgt,2.5,2.81,6,12,k,t,0,0.31000000000000005
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,een,2.81,2.96,7,12,e:,n,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,vette,2.96,3.29,8,12,v,@,0,0.33000000000000007
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,beloning,3.29,3.78,9,12,b,N,0,0.48999999999999977
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,van,3.78,3.97,10,12,v,n,0,0.1900000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,de,3.97,4.07,11,12,d,@,0,0.10000000000000009
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF027.TextGrid,staat,4.07,4.66,12,12,s,t,0,0.5899999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,De,0.0,0.2,1,10,d,@,0,0.2
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,speurhond,0.2,1.04,2,10,s,t,0,0.8400000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,die,1.04,1.14,3,10,d,i,0,0.09999999999999987
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,de,1.14,1.28,4,10,d,@,0,0.14000000000000012
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,illegale,1.28,2.04,5,10,I,@,0,0.76
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,drugs,2.04,2.36,6,10,d,s,0,0.31999999999999984
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,opspoort,2.36,2.97498866213152,7,10,O,t,0,0.6149886621315201
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,krijgt,2.97498866213152,3.42,8,10,k,t,0,0.4450113378684799
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,een,3.42,3.58,9,10,e:,n,0,0.16000000000000014
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF028.TextGrid,koekje,3.58,4.11,10,10,k,@,0,0.5300000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,De,0.0,0.18,1,12,d,@,0,0.18
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,gedetineerde,0.18,1.11,2,12,x,@,0,0.9300000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,die,1.11,1.26,3,12,d,i,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,de,1.26,1.4,4,12,d,@,0,0.1399999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,trage,1.4,1.84,5,12,t,@,0,0.44000000000000017
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,bewaker,1.84,2.33,6,12,b,r,0,0.49
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,afschudt,2.33,2.86,7,12,A,t,0,0.5299999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,krijgt,2.86,3.23,8,12,k,t,0,0.3700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,hulp,3.23,3.48,9,12,h,p,0,0.25
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,van,3.48,3.69,10,12,v,n,0,0.20999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,zijn,3.69,3.92,11,12,z,n,0,0.22999999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF029.TextGrid,handlanger,3.92,4.59,12,12,h,r,0,0.6699999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,Vandaag,0.0,0.6,1,11,v,x,0,0.6
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,is,0.67,0.88,2,11,I,s,0,0.20999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,de,0.88,1.02,3,11,d,@,0,0.14
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,laatste,1.02,1.53,4,11,l,@,0,0.51
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,kandidaat,1.53,2.18,5,11,k,t,0,0.6500000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,die,2.18,2.33,6,11,d,i,0,0.1499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,de,2.33,2.36,7,11,d,d,0,0.029999999999999805
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,examinator,2.36,3.59,8,11,E,r,0,1.23
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,overtuigt,3.59,4.21,9,11,o:,t,0,0.6200000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,erg,4.21,4.52,10,11,E,x,0,0.3099999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF030.TextGrid,imponerend,4.52,5.46,11,11,I,t,0,0.9400000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,De,0.0,0.19,1,11,d,@,0,0.19
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,spits,0.19,0.64,2,11,s,s,0,0.45
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,die,0.64,0.84,3,11,d,i,0,0.19999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,de,0.84,0.99,4,11,d,@,0,0.15000000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,trainer,0.99,1.47,5,11,t,r,0,0.48
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,opstelde,1.47,2.04,6,11,O,@,0,0.5700000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,had,2.04,2.26,7,11,h,t,0,0.21999999999999975
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,een,2.26,2.38,8,11,e:,n,0,0.1200000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,cruciale,2.38,3.06,9,11,k,@,0,0.6800000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,training,3.06,3.5,10,11,t,N,0,0.43999999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF031.TextGrid,gemist,3.5,4.11,11,11,x,t,0,0.6100000000000003
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,Niemand,0.0,0.46,1,12,n,t,0,0.46
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,wist,0.46,0.77,2,12,w,t,0,0.31
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,dat,0.77,0.98,3,12,d,t,0,0.20999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,een,0.98,1.09,4,12,e:,n,0,0.1100000000000001
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,gevaarlijke,1.09,1.74,5,12,x,@,0,0.6499999999999999
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,tornado,1.74,2.26,6,12,t,o:,0,0.5199999999999998
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,ontstond,2.26,2.74,7,12,O,n,0,0.4800000000000004
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,die,2.83,2.99,8,12,d,i,0,0.16000000000000014
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,veel,2.99,3.2,9,12,v,l,0,0.20999999999999996
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,slachtoffers,3.2,3.91,10,12,s,s,0,0.71
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,zou,3.91,4.1,11,12,z,Au,0,0.1899999999999995
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF032.TextGrid,eisen,4.1,4.63,12,12,Ei,@,0,0.5300000000000002
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF033.TextGrid,De,0.0,0.1,1,10,d,@,0,0.1
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF033.TextGrid,employee,0.1,0.85,2,10,E,e:,0,0.75
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF033.TextGrid,die,0.85,0.99,3,10,d,i,0,0.14
/home/at/workdir/example_workbook.tg/EQ_Ramp_Int2_Int1LPF033.TextGrid,de,0.99,1.06,4,10,d,@,0,0.07000000000000006
