,Word,IPA,Syllables,Min_Freq_Count,Max_Freq_Count,Mean_Freq_Count,Bigrams,Bigram Occurrence Counts,Zipf,FREQcount,Lg10WF,n_syllables,Min_Syll_Zipf,First_syllable_zipf
579,door,dˈoːr,doːr,7106.0,7106.0,7106.0,"['do', 'oo', 'or']","[394555.0, 3901750.0, 2597583.0]",6.159355316750101,63657.0,4.803846167521772,1.0,6.181072546770855,6.181072546770855
580,heel,hˈeːl,heːl,45695.0,45695.0,45695.0,"['he', 'ee', 'el']","[822995.0, 944702.0, 4671207.0]",6.012806823434644,45425.0,4.657294935980072,1.0,5.900615674402655,5.900615674402655
581,scherpe,sxˈɛrpə,sxɛr - pə,7117.0,248372.0,127744.5,"['sc', 'ch', 'he', 'er', 'rp', 'pe']","[1079447.0, 1999086.0, 822995.0, 6799370.0, 40052.0, 1062538.0]",3.819395315852662,290.0,2.462397997898956,2.0,5.099495527625592,5.099495527625592
582,bochten,bˈɔxtən,bɔx - tən,600.0,12205.0,6402.5,"['bo', 'oc', 'ch', 'ht', 'te', 'en']","[1606593.0, 270017.0, 1999086.0, 373636.0, 3522714.0, 8542439.0]",3.2639873457454045,80.0,1.9030899869919435,2.0,3.204654989823789,3.204654989823789
583,griekenland,ɣrˈikənlˌɑnt,ɣri - kən - lɑnt,4221.0,374698.0,136086.0,"['gr', 'ri', 'ie', 'ek', 'ke', 'en', 'nl', 'la', 'an', 'nd']","[789301.0, 1787712.0, 2076673.0, 762098.0, 3143026.0, 8542439.0, 49228.0, 2444604.0, 4143386.0, 2576478.0]",3.8369449553690593,302.0,2.4800069429571505,3.0,4.415297310598089,4.415297310598089
584,voorkomen,vˈɔːrkˌoːmən,vɔːr - koː - mən,64130.0,213456.0,114003.33333333331,"['vo', 'oo', 'or', 'rk', 'ko', 'om', 'me', 'en']","[2123358.0, 3901750.0, 2597583.0, 2174749.0, 466342.0, 2473734.0, 1659354.0, 8542439.0]",4.54611412468036,1550.0,3.1903316981702914,3.0,6.337160716598022,6.819193659533843
585,gebeuren,ɣəbˈøːrən,ɣə - bøː - rən,6659.0,805074.0,273665.0,"['ge', 'eb', 'be', 'eu', 'ur', 're', 'en']","[3692145.0, 154238.0, 2443609.0, 135956.0, 346154.0, 1607974.0, 8542439.0]",5.293421229514535,8667.0,3.9378687965638592,3.0,5.223661899970094,7.352677375311273
586,ongelukken,ˈɔnɣəlˌɵkən,ɔn - ɣə - lɵ - kən,19073.0,805074.0,379853.75,"['on', 'ng', 'ge', 'el', 'lu', 'uk', 'kk', 'ke', 'en']","[2451854.0, 2927082.0, 3692145.0, 4671207.0, 273011.0, 56724.0, 65091.0, 3143026.0, 8542439.0]",3.820885178315173,291.0,2.463892988985908,4.0,5.670256968488686,6.500291525058517
587,vrouw,vrˈʌʊ,vrʌʊ,131.0,131.0,131.0,"['vr', 'ro', 'ou', 'uw']","[62231.0, 1417238.0, 846499.0, 98896.0]",5.910983717875752,35931.0,4.55546930427502,1.0,5.904100172279404,5.904100172279404
588,prachtige,prˈɑxtəɣə,prɑx - tə - ɣə,9758.0,995799.0,603543.6666666666,"['pr', 'ra', 'ac', 'ch', 'ht', 'ti', 'ig', 'ge']","[242781.0, 2220035.0, 404620.0, 1999086.0, 373636.0, 1353437.0, 960409.0, 3692145.0]",4.776777118077101,2637.0,3.4211101297934343,3.0,5.212627244224784,5.212627244224784
589,tekeningen,tˈeːkənˌɪŋən,teː - kə - nɪŋ - ən,2451.0,671009.0,182760.75,"['te', 'ek', 'ke', 'en', 'ni', 'in', 'ng', 'ge', 'en']","[3522714.0, 762098.0, 3143026.0, 8542439.0, 638298.0, 2264626.0, 2927082.0, 3692145.0, 8542439.0]",3.904505588892542,353.0,2.5477747053878224,4.0,5.083720673288258,7.13697011084484
590,vanaf,vɑnˈɑf,vɑ - nɑf,7449.0,54599.0,31024.0,"['va', 'an', 'na', 'af']","[313419.0, 4143386.0, 523332.0, 472535.0]",5.154083921595302,6288.0,3.798512533031352,2.0,6.2982130618519445,6.971767092133783
591,dinsdag,dˈɪnzdɑx,dɪnz - dɑx,1125.0,40154.0,20639.5,"['di', 'in', 'ns', 'sd', 'da', 'ag']","[1050254.0, 2264626.0, 612425.0, 52948.0, 1096946.0, 400262.0]",4.339579360769585,963.0,2.9836262871245345,2.0,4.303571828205283,4.303571828205283
592,kunstacademie,kˌɵnstaːkˌaːdəmˈi,kɵn - staː - kaː - də - mi,5101.0,208410.0,100212.2,"['ku', 'un', 'ns', 'st', 'ta', 'ac', 'ca', 'ad', 'de', 'em', 'mi', 'ie']","[286858.0, 125750.0, 612425.0, 2307098.0, 892070.0, 404620.0, 177266.0, 474501.0, 2559661.0, 924741.0, 342154.0, 2076673.0]",3.1336535772503984,59.0,1.7708520116421442,5.0,4.772609534326967,4.772609534326967
593,sonja,sˈɔɲaː,sɔɲ - aː,120.0,1385476.0,692798.0,"['so', 'on', 'nj', 'ja']","[369446.0, 2451854.0, 153193.0, 1312625.0]",3.42738433417288,117.0,2.0681858617461617,2.0,5.309285835865911,5.309285835865911
594,verbaasd,vərbˈaːst,vər - baːst,1643.0,61458.0,31550.5,"['ve', 'er', 'rb', 'ba', 'aa', 'as', 'sd']","[1767776.0, 6799370.0, 87286.0, 584273.0, 2730922.0, 504791.0, 52948.0]",4.243119627202491,771.0,2.8870543780509568,2.0,4.1283897059310535,7.111107990339974
595,moeder,mˈudər,mu - dər,50286.0,128401.0,89343.5,"['mo', 'oe', 'ed', 'de', 'er']","[1055897.0, 837795.0, 636500.0, 2559661.0, 6799370.0]",5.81086498377304,28533.0,4.455347436394188,2.0,6.327191618632886,6.327191618632886
596,overige,ˈoːvərəɣə,oː - və - rə - ɣə,23008.0,805074.0,321251.5,"['ov', 've', 'er', 'ri', 'ig', 'ge']","[145547.0, 1767776.0, 6799370.0, 1787712.0, 960409.0, 3692145.0]",3.279781612928636,83.0,1.919078092376074,4.0,5.938012777749375,6.695923768618035
597,biscuitjes,bˈɪskœytʲəs,bɪ - skœytʲ - əs,23.0,49388.0,24177.33333333333,"['bi', 'is', 'sc', 'cu', 'ui', 'it', 'tj', 'je', 'es']","[743491.0, 3439538.0, 1079447.0, 27593.0, 687028.0, 333345.0, 104770.0, 913788.0, 1784615.0]",2.677721621600674,20.0,1.3010299956639813,3.0,3.696753400513104,4.315067473235493
598,prullenbak,prˈɵlənbˌɑk,prɵ - lən - bɑk,253.0,285422.0,95727.33333333331,"['pr', 'ru', 'ul', 'll', 'le', 'en', 'nb', 'ba', 'ak']","[242781.0, 1082518.0, 1284792.0, 2754440.0, 4397946.0, 8542439.0, 79637.0, 584273.0, 762048.0]",3.1478940163650084,61.0,1.7853298350107671,3.0,3.4674806328175407,3.4674806328175407
599,gooide,ɣˈoːjdə,ɣoːj - də,60.0,208410.0,104235.0,"['go', 'oo', 'oi', 'id', 'de']","[147343.0, 3901750.0, 1683244.0, 469631.0, 2559661.0]",4.31358817538784,907.0,2.957607287060095,2.0,5.099844826155337,5.099844826155337
600,politieagent,poːlˈitsiaːɣˌɛnt,poː - lit - si - aː - ɣɛnt,10925.0,1385476.0,303270.4,"['po', 'ol', 'li', 'it', 'ti', 'ie', 'ea', 'ag', 'ge', 'en', 'nt']","[490468.0, 2233880.0, 3369152.0, 333345.0, 1353437.0, 2076673.0, 262246.0, 400262.0, 3692145.0, 8542439.0, 1477178.0]",4.110614593261825,568.0,2.754348335711019,5.0,5.268047612504427,5.846056033346034
601,peetoom,peːtˈoːm,peː - toːm,1115.0,2754.0,1934.5,"['pe', 'ee', 'et', 'to', 'oo', 'om']","[1062538.0, 944702.0, 1684914.0, 2236591.0, 3901750.0, 2473734.0]",2.656532322530736,19.0,1.2787536009528289,2.0,3.6709761804530174,3.6709761804530174
602,snelste,snˈɛlstə,snɛl - stə,22263.0,247036.0,134649.5,"['sn', 'ne', 'el', 'ls', 'st', 'te']","[91698.0, 1475977.0, 4671207.0, 114609.0, 2307098.0, 3522714.0]",3.883132227738093,336.0,2.526339277389844,2.0,5.67506548079972,5.67506548079972
603,naakte,nˈaːktə,naːk - tə,483.0,995799.0,498141.0,"['na', 'aa', 'ak', 'kt', 'te']","[523332.0, 2730922.0, 762048.0, 179298.0, 3522714.0]",3.9057306799218487,354.0,2.549003262025788,2.0,3.868405495039041,3.868405495039041
604,gearresteerd,ɣəˌɑɾrɛstˈɪrt,ɣə - ɑɾ - rɛ - stɪrt,2239.0,805074.0,230516.5,"['ge', 'ea', 'ar', 'rr', 're', 'es', 'st', 'te', 'ee', 'er', 'rd']","[3692145.0, 262246.0, 1754491.0, 200692.0, 1607974.0, 1784615.0, 2307098.0, 3522714.0, 944702.0, 6799370.0, 823655.0]",4.608112667434128,1788.0,3.2523675144598987,4.0,5.154096358834311,7.352677375311273
605,reporter,rˈeːpɔrtər,reː - pɔr - tər,2127.0,270957.0,100574.66666666669,"['re', 'ep', 'po', 'or', 'rt', 'te', 'er']","[1607974.0, 189025.0, 490468.0, 2597583.0, 1154116.0, 3522714.0, 6799370.0]",3.534479274159924,150.0,2.1760912590556813,3.0,5.057199185468583,6.479014619987463
606,vermoeide,vərmˈujdə,vər - muj - də,15784.0,208410.0,95217.33333333331,"['ve', 'er', 'rm', 'mo', 'oe', 'ei', 'id', 'de']","[1767776.0, 6799370.0, 1049306.0, 1055897.0, 837795.0, 2483878.0, 469631.0, 2559661.0]",3.20676067558583,70.0,1.845098040014257,3.0,5.47199966025334,7.111107990339974
607,ballerina,bˌɑlɪːrˈinaː,bɑ - lɪː - ri - naː,5095.0,124785.0,46890.75,"['ba', 'al', 'll', 'le', 'er', 'ri', 'in', 'na']","[584273.0, 2558689.0, 2754440.0, 4397946.0, 6799370.0, 1787712.0, 2264626.0, 523332.0]",3.304892333511668,88.0,1.944482672150169,4.0,5.393923615365051,5.393923615365051
608,extra,ˈɛkstraː,ɛk - straː,115.0,1058.0,586.5,"['ex', 'xt', 'tr', 'ra']","[248636.0, 7953.0, 1199332.0, 2220035.0]",4.778748200803562,2649.0,3.423081958297231,2.0,5.344401548155061,5.550719574435692
609,vraagt,vrˈaːxt,vraːxt,10735.0,10735.0,10735.0,"['vr', 'ra', 'aa', 'ag', 'gt']","[62231.0, 2220035.0, 2730922.0, 400262.0, 21874.0]",5.010063881608498,4513.0,3.654465333520146,1.0,4.90353355411696,4.90353355411696
610,kansloos,kˈɑnsloːs,kɑn - sloːs,193.0,12595.0,6394.0,"['ka', 'an', 'ns', 'sl', 'lo', 'oo', 'os']","[424843.0, 4143386.0, 612425.0, 1064500.0, 1188135.0, 3901750.0, 588208.0]",3.459306047822712,126.0,2.100370545117563,2.0,5.149033751342548,5.320563161363889
611,beroemdheid,bərˈumdhɛɪt,bə - rum - dhɛɪt,1147.0,21023.0,8703.0,"['be', 'er', 'ro', 'oe', 'em', 'md', 'dh', 'he', 'ei', 'id']","[2443609.0, 6799370.0, 1417238.0, 837795.0, 924741.0, 10432.0, 6927.0, 822995.0, 2483878.0, 469631.0]",3.6273439334032536,186.0,2.2695129442179165,3.0,4.427781882626019,6.969028573317883
612,wegstuurt,ʋˈɛxstˌyrt,ʋɛx - styrt,77.0,4602.0,2339.5,"['we', 'eg', 'gs', 'st', 'tu', 'uu', 'ur', 'rt']","[1965886.0, 1125580.0, 1154969.0, 2307098.0, 118674.0, 78760.0, 346154.0, 1154116.0]",2.753442335538792,24.0,1.380211241711606,2.0,4.457124763403987,6.20144307727227
613,wachtende,ʋˈɑxtəndə,ʋɑx - tən - də,12205.0,208410.0,95656.66666666669,"['wa', 'ac', 'ch', 'ht', 'te', 'en', 'nd', 'de']","[409327.0, 404620.0, 1999086.0, 373636.0, 3522714.0, 8542439.0, 2576478.0, 2559661.0]",2.753442335538792,24.0,1.380211241711606,3.0,5.492079523350407,5.492079523350407
614,woord,ʋˈɔːrt,ʋɔːrt,4.0,4.0,4.0,"['wo', 'oo', 'or', 'rd']","[933919.0, 3901750.0, 2597583.0, 823655.0]",5.107243200677655,5645.0,3.751663946260986,1.0,5.404958172805374,5.404958172805374
615,staan,stˈaːn,staːn,11955.0,11955.0,11955.0,"['st', 'ta', 'aa', 'an']","[2307098.0, 892070.0, 2730922.0, 4143386.0]",5.621357440414124,18443.0,4.265831566255261,1.0,5.7070677337185165,5.7070677337185165
616,clown,klˈɔwn,klɔwn,851.0,851.0,851.0,"['cl', 'lo', 'ow', 'wn']","[78537.0, 1188135.0, 48010.0, 7085.0]",4.063923227001467,510.0,2.7075701760979363,1.0,3.96887046226414,3.96887046226414
617,zonnige,zˈɔnəɣə,zɔ - nə - ɣə,1160.0,805074.0,282060.6666666667,"['zo', 'on', 'nn', 'ni', 'ig', 'ge']","[40239.0, 2451854.0, 746302.0, 638298.0, 960409.0, 3692145.0]",3.5910307737743032,171.0,2.2329961103921536,3.0,5.843921235324268,5.843921235324268
618,terras,tˈɛɾrɑs,tɛɾ - rɑs,34.0,85.0,59.5,"['te', 'er', 'rr', 'ra', 'as']","[3522714.0, 6799370.0, 200692.0, 2220035.0, 504791.0]",3.504721439522134,140.0,2.146128035678238,2.0,5.053912721446935,6.620804788684325
619,wraak,vrˈaːk,vraːk,2.0,2.0,2.0,"['wr', 'ra', 'aa', 'ak']","[15378.0, 2220035.0, 2730922.0, 762048.0]",4.64015860965527,1925.0,3.28443073384452,1.0,4.567970016212464,4.567970016212464
620,auto,ˈʌʊtoː,ʌʊ - toː,24454.0,102068.0,63261.0,"['au', 'ut', 'to']","[611780.0, 137082.0, 2236591.0]",5.657161593418276,20028.0,4.301637582726872,2.0,5.691450738391621,5.691450738391621
621,passende,pˈɑsəndə,pɑ - sən - də,34269.0,208410.0,122849.33333333331,"['pa', 'as', 'ss', 'se', 'en', 'nd', 'de']","[319786.0, 504791.0, 1070262.0, 763112.0, 8542439.0, 2576478.0, 2559661.0]",3.253129418157196,78.0,1.8920946026904804,3.0,5.644934203059377,5.644934203059377
622,trekhaak,trɛkhˈaːk,trɛkh - aːk,14.0,16286.0,8150.0,"['tr', 're', 'ek', 'kh', 'ha', 'aa', 'ak']","[1199332.0, 1607974.0, 762098.0, 9729.0, 1299761.0, 2730922.0, 762048.0]",1.6565323225307358,1.0,0.0,2.0,4.18069107626817,5.583186764052742
623,propellor,prˈoːpɛlˌɔr,proː - pɛ - lɔr,2728.0,10730.0,6738.333333333333,"['pr', 'ro', 'op', 'pe', 'el', 'll', 'lo', 'or']","[242781.0, 1417238.0, 976321.0, 1062538.0, 4671207.0, 2754440.0, 1188135.0, 2597583.0]",1.6565323225307358,1.0,0.0,3.0,4.34519611062442,6.173766681601569
624,besteld,bəstˈɛlt,bə - stɛlt,3.0,21023.0,10513.0,"['be', 'es', 'st', 'te', 'el', 'ld']","[2443609.0, 1784615.0, 2307098.0, 3522714.0, 4671207.0, 840998.0]",4.247596929557234,779.0,2.8915374576725643,2.0,5.042044042724754,6.969028573317883
625,mechanicus,mɛxˈaːnikˌɵs,mɛx - aː - ni - kɵs,23.0,1385476.0,605207.75,"['me', 'ec', 'ch', 'ha', 'an', 'ni', 'ic', 'cu', 'us']","[1659354.0, 411920.0, 1999086.0, 1299761.0, 4143386.0, 638298.0, 911860.0, 27593.0, 727825.0]",2.30974483630608,8.0,0.9030899869919436,4.0,4.887512296962241,6.917583677224654
626,rood,rˈoːt,roːt,7800.0,7800.0,7800.0,"['ro', 'oo', 'od']","[1417238.0, 3901750.0, 193327.0]",4.683065587054033,2125.0,3.3273589343863303,1.0,4.676718231520715,4.676718231520715
627,verzorgt,vərzˈɔrxt,vər - zɔrxt,6010.0,61458.0,33734.0,"['ve', 'er', 'rz', 'zo', 'or', 'rg', 'gt']","[1767776.0, 6799370.0, 85749.0, 40239.0, 2597583.0, 709881.0, 21874.0]",3.5077906712498117,141.0,2.14921911265538,2.0,4.635849405381721,7.111107990339974
628,last,lˈɑst,lɑst,318.0,318.0,318.0,"['la', 'as', 'st']","[2444604.0, 504791.0, 2307098.0]",4.724718184276897,2339.0,3.369030221809153,1.0,4.753012076336971,4.753012076336971
629,ontstoken,ɔntstˈoːkən,ɔnt - stoː - kən,16205.0,374698.0,187078.0,"['on', 'nt', 'ts', 'st', 'to', 'ok', 'ke', 'en']","[2451854.0, 1477178.0, 235160.0, 2307098.0, 2236591.0, 155024.0, 3143026.0, 8542439.0]",3.337773559906323,95.0,1.977723605288848,3.0,5.2511706906040345,6.062767753056736
630,pukkels,pˈɵkəls,pɵ - kəls,1563.0,2693.0,2128.0,"['pu', 'uk', 'kk', 'ke', 'el', 'ls']","[45003.0, 56724.0, 65091.0, 3143026.0, 4671207.0, 114609.0]",2.6107748319700605,17.0,1.230448921378274,2.0,3.0842638809662097,3.0842638809662097
631,juf,jˈɵf,jɵf,123.0,123.0,123.0,"['ju', 'uf']","[40398.0, 29321.0]",3.671472672323672,206.0,2.3138672203691533,1.0,4.662775750519383,4.6627757505193825
632,berispte,bərˈɪsptə,bə - rɪsp - tə,36.0,995799.0,338952.6666666667,"['be', 'er', 'ri', 'is', 'sp', 'pt', 'te']","[2443609.0, 6799370.0, 1787712.0, 3439538.0, 1518373.0, 51860.0, 3522714.0]",2.2585923138586983,7.0,0.8450980400142568,3.0,2.4310513671908662,6.969028573317883
633,jongetje,jˈɔŋɛtʲə,jɔŋ - ɛtʲ - ə,1910.0,2281166.0,776421.0,"['jo', 'on', 'ng', 'ge', 'et', 'tj', 'je']","[866375.0, 2451854.0, 2927082.0, 3692145.0, 1684914.0, 104770.0, 913788.0]",4.268786228627173,818.0,2.912753303671323,3.0,5.845700961610181,5.895531599698203
634,gammele,ɣˈɑmələ,ɣɑ - mə - lə,898.0,855914.0,292135.6666666667,"['ga', 'am', 'mm', 'me', 'el', 'le']","[446758.0, 930317.0, 407998.0, 1659354.0, 4671207.0, 4397946.0]",2.6342559278195834,18.0,1.255272505103306,3.0,3.6534426458995166,3.6534426458995166
635,drukknop,drˈɵknɔp,drɵk - nɔp,3145.0,5725.0,4435.0,"['dr', 'ru', 'uk', 'kk', 'kn', 'no', 'op']","[486140.0, 1082518.0, 56724.0, 65091.0, 81592.0, 847517.0, 976321.0]",1.957562318194717,3.0,0.4771212547196624,2.0,4.339871360619021,5.509440208125312
636,indrukte,ˈɪndrˌɵktə,ɪn - drɵk - tə,5725.0,995799.0,405206.6666666667,"['in', 'nd', 'dr', 'ru', 'uk', 'kt', 'te']","[2264626.0, 2576478.0, 486140.0, 1082518.0, 56724.0, 179298.0, 3522714.0]",1.6565323225307358,1.0,0.0,3.0,5.509440208125312,6.931581996104608
637,overvaller,ˌoːvərvˈɑlər,oː - vər - vɑ - lər,18475.0,61458.0,39385.0,"['ov', 've', 'er', 'rv', 'va', 'al', 'll', 'le', 'er']","[145547.0, 1767776.0, 6799370.0, 59129.0, 313419.0, 2558689.0, 2754440.0, 4397946.0, 6799370.0]",3.3467284025592496,97.0,1.9867717342662448,4.0,5.486429698565866,6.695923768618035
638,stal,stˈɑl,stɑl,4435.0,4435.0,4435.0,"['st', 'ta', 'al']","[2307098.0, 892070.0, 2558689.0]",4.340479453282248,965.0,2.9845273133437926,1.0,4.723584323785859,4.723584323785859
639,alle,ˈɑlə,ɑ - lə,632746.0,855914.0,744330.0,"['al', 'll', 'le']","[2558689.0, 2754440.0, 4397946.0]",5.727566997584887,23553.0,4.372046232079206,2.0,6.784255687098286,6.825642026279564
640,kostbaarheden,kˈɔstbaːrhˌeːdən,kɔst - baːrh - eː - dən,2.0,1389684.0,349236.0,"['ko', 'os', 'st', 'tb', 'ba', 'aa', 'ar', 'rh', 'he', 'ed', 'de', 'en']","[466342.0, 588208.0, 2307098.0, 118193.0, 584273.0, 2730922.0, 1754491.0, 571432.0, 822995.0, 636500.0, 2559661.0, 8542439.0]",2.88698124390901,33.0,1.5185139398778875,4.0,4.998445374514608,4.998445374514608
641,verbaasde,vərbˈaːzdə,vər - baːz - də,86.0,208410.0,89984.66666666667,"['ve', 'er', 'rb', 'ba', 'aa', 'as', 'sd', 'de']","[1767776.0, 6799370.0, 87286.0, 584273.0, 2730922.0, 504791.0, 52948.0, 2559661.0]",3.2849212525810474,84.0,1.9242792860618816,3.0,5.132187433283392,7.111107990339974
642,belegde,bəlˈɛɣdə,bə - lɛɣ - də,948.0,208410.0,76793.66666666667,"['be', 'el', 'le', 'eg', 'gd', 'de']","[2443609.0, 4671207.0, 4397946.0, 1125580.0, 109191.0, 2559661.0]",2.43468357291438,11.0,1.041392685158225,3.0,5.434834914920993,6.969028573317883
643,bolletje,bˈɔlɛtʲə,bɔ - lɛtʲ - ə,1046.0,2281166.0,762930.3333333334,"['bo', 'ol', 'll', 'le', 'et', 'tj', 'je']","[1606593.0, 2233880.0, 2754440.0, 4397946.0, 1684914.0, 104770.0, 913788.0]",2.88698124390901,33.0,1.5185139398778875,3.0,4.445204238106388,4.445204238106388
644,aanrecht,ˈaːnrˌɛxt,aːn - rɛxt,1756.0,21266.0,11511.0,"['aa', 'an', 'nr', 're', 'ec', 'ch', 'ht']","[2730922.0, 4143386.0, 14586.0, 1607974.0, 411920.0, 1999086.0, 373636.0]",3.2188251869872104,72.0,1.8573324964312683,2.0,5.464927277306792,6.646758311755246
645,vers,vˈɛrs,vɛrs,954.0,954.0,954.0,"['ve', 'er', 'rs']","[1767776.0, 6799370.0, 834594.0]",4.248709079926602,781.0,2.8926510338773004,1.0,4.752882725782953,4.752882725782953
646,margriet,mɑrɣrˈit,mɑr - ɣrit,34.0,2570.0,1302.0,"['ma', 'ar', 'rg', 'gr', 'ri', 'ie', 'et']","[957657.0, 1754491.0, 709881.0, 789301.0, 1787712.0, 2076673.0, 1684914.0]",2.1336535772503984,5.0,0.6989700043360189,2.0,4.194011118679438,5.333258296356908
647,periode,pˌɪːriˈoːdə,pɪː - ri - oː - də,6083.0,208410.0,72430.5,"['pe', 'er', 'ri', 'io', 'od', 'de']","[1062538.0, 6799370.0, 1787712.0, 757588.0, 193327.0, 2559661.0]",4.14011961949963,608.0,2.783903579272735,4.0,5.870532090727238,5.870532090727238
648,dan,dˈɑn,dɑn,7655.0,7655.0,7655.0,"['da', 'an']","[1096946.0, 4143386.0]",6.629540035508843,187947.0,5.274035397919776,1.0,6.5310081014320485,6.5310081014320485
649,zat,zˈɑt,zɑt,12.0,12.0,12.0,"['za', 'at']","[308657.0, 996808.0]",5.527754879290443,14867.0,4.172223341427753,1.0,5.42263735928204,5.42263735928204
650,vakantie,vaːkˈɑntsi,vaː - kɑnt - si,3046.0,88297.0,46517.0,"['va', 'ak', 'ka', 'an', 'nt', 'ti', 'ie']","[313419.0, 762048.0, 424843.0, 4143386.0, 1477178.0, 1353437.0, 2076673.0]",4.742357856051479,2436.0,3.3866772839608377,3.0,6.015891232430791,6.015891232430791
651,zij,zˈɛɪ,zɛɪ,2266.0,2266.0,2266.0,"['zi', 'ij']","[123482.0, 1639122.0]",5.874529220810066,33038.0,4.519013748840418,1.0,5.882828211300014,5.882828211300014
652,schreeuw,sxrˈeʊ,sxreʊ,2082.0,2082.0,2082.0,"['sc', 'ch', 'hr', 're', 'ee', 'eu', 'uw']","[1079447.0, 1999086.0, 36490.0, 1607974.0, 944702.0, 135956.0, 98896.0]",4.1815771295675805,669.0,2.8254261177678237,1.0,4.711231223881727,4.711231223881727
653,barbaar,bˈɑrbaːr,bɑr - baːr,1201.0,17304.0,9252.5,"['ba', 'ar', 'rb', 'ba', 'aa', 'ar']","[584273.0, 1754491.0, 87286.0, 584273.0, 2730922.0, 1754491.0]",3.3097448363060797,89.0,1.9493900066449128,2.0,5.20144307727227,5.20144307727227
654,uitbracht,ˈœytbrˌɑxt,œyt - brɑxt,9390.0,235788.0,122589.0,"['ui', 'it', 'tb', 'br', 'ra', 'ac', 'ch', 'ht']","[687028.0, 333345.0, 118193.0, 191839.0, 2220035.0, 404620.0, 1999086.0, 373636.0]",2.2585923138586983,7.0,0.8450980400142568,2.0,5.199735706871519,6.570572327733233
655,collega,kɔlˈeːɣaː,kɔ - leː - ɣaː,3078.0,46433.0,26130.33333333333,"['co', 'ol', 'll', 'le', 'eg', 'ga']","[488809.0, 2233880.0, 2754440.0, 4397946.0, 1125580.0, 446758.0]",4.366226192258528,1024.0,3.010299956639812,3.0,4.870384061021129,4.870384061021129
656,ingedeeld,ˈɪnɣədˌeːlt,ɪn - ɣə - deːlt,2998.0,805074.0,340722.6666666667,"['in', 'ng', 'ge', 'ed', 'de', 'ee', 'el', 'ld']","[2264626.0, 2927082.0, 3692145.0, 636500.0, 2559661.0, 944702.0, 4671207.0, 840998.0]",3.111377182539246,56.0,1.7481880270062005,3.0,4.54832266284663,6.931581996104608
657,vroege,vrˈuɣə,vru - ɣə,7018.0,805074.0,406046.0,"['vr', 'ro', 'oe', 'eg', 'ge']","[62231.0, 1417238.0, 837795.0, 1125580.0, 3692145.0]",3.890796446909525,342.0,2.534026106056135,2.0,5.065717529481535,5.065717529481535
658,dienst,dˈinst,dinst,57.0,57.0,57.0,"['di', 'ie', 'en', 'ns', 'st']","[1050254.0, 2076673.0, 8542439.0, 612425.0, 2307098.0]",4.963600273192034,4055.0,3.607990858547175,1.0,5.055010975091687,5.055010975091687
659,protest,prˈoːtɛst,proː - tɛst,1396.0,6757.0,4076.5,"['pr', 'ro', 'ot', 'te', 'es', 'st']","[242781.0, 1417238.0, 1595020.0, 3522714.0, 1784615.0, 2307098.0]",4.009678868744715,450.0,2.6532125137753435,2.0,4.804767725827685,6.173766681601569
660,hap,hˈɑp,hɑp,581.0,581.0,581.0,"['ha', 'ap']","[1299761.0, 270616.0]",3.959728379951225,401.0,2.603144372620182,1.0,4.4561010870740425,4.4561010870740425
661,groente,ɣrˈuntə,ɣrun - tə,14.0,995799.0,497906.5,"['gr', 'ro', 'oe', 'en', 'nt', 'te']","[789301.0, 1417238.0, 837795.0, 8542439.0, 1477178.0, 3522714.0]",3.669369547235908,205.0,2.311753861055754,2.0,4.602046069227166,4.602046069227166
662,zeldzame,zˈɛldzaːmə,zɛld - zaː - mə,764.0,33307.0,17888.666666666668,"['ze', 'el', 'ld', 'dz', 'za', 'am', 'me']","[1671440.0, 4671207.0, 840998.0, 4821.0, 308657.0, 930317.0, 1659354.0]",3.791664973907511,272.0,2.4345689040341987,3.0,4.318598342130626,4.318598342130626
663,plantje,plˈɑntʲə,plɑntʲ - ə,103.0,2281166.0,1140634.5,"['pl', 'la', 'an', 'nt', 'tj', 'je']","[97171.0, 2444604.0, 4143386.0, 1477178.0, 104770.0, 913788.0]",2.89957037121703,34.0,1.5314789170422551,2.0,4.193542371216876,4.193542371216876
664,venster,vˈɛnstər,vɛn - stər,2330.0,3556.0,2943.0,"['ve', 'en', 'ns', 'st', 'te', 'er']","[1767776.0, 8542439.0, 612425.0, 2307098.0, 3522714.0, 6799370.0]",3.537345914811527,151.0,2.1789769472931693,2.0,5.663348488581309,6.666167733266912
