Word,IPA,Syllables,Min_Freq_Count,Max_Freq_Count,Mean_Freq_Count,Bigrams,Bigram Occurrence Counts,Zipf,FREQcount,Lg10WF
uitgedreven,ˈœytɣədrˌeːvən,œyt - ɣə - dreː - vən,2693.0,805074.0,330598.25,"['ui', 'it', 'tg', 'ge', 'ed', 'dr', 're', 'ev', 've', 'en']","[687028.0, 333345.0, 33865.0, 3692145.0, 636500.0, 486140.0, 1607974.0, 317289.0, 1767776.0, 8542439.0]",2.7172301628843476,22.0,1.3424226808222062
doodmoe,dˈoːdmu,doːd - mu,22.0,128401.0,64211.5,"['do', 'oo', 'od', 'dm', 'mo', 'oe']","[394555.0, 3901750.0, 193327.0, 11911.0, 1055897.0, 837795.0]",3.5198551826511917,145.0,2.161368002234975
sliep,slˈip,slip,1214.0,1214.0,1214.0,"['sl', 'li', 'ie', 'ep']","[1064500.0, 3369152.0, 2076673.0, 189025.0]",4.4195857628303505,1158.0,3.0637085593914173
meteen,mɛtˈeːn,mɛ - teːn,13587.0,30265.0,21926.0,"['me', 'et', 'te', 'ee', 'en']","[1659354.0, 1684914.0, 3522714.0, 944702.0, 8542439.0]",5.33568756381409,9553.0,3.9801397777457543
bezem,bˈeːzəm,beː - zəm,466.0,106196.0,53331.0,"['be', 'ez', 'ze', 'em']","[2443609.0, 100963.0, 1671440.0, 924741.0]",3.578218798014338,166.0,2.220108088040055
lucht,lˈɵxt,lɵxt,476.0,476.0,476.0,"['lu', 'uc', 'ch', 'ht']","[273011.0, 94927.0, 1999086.0, 373636.0]",4.945786730584917,3892.0,3.5901728315963144
vloog,vlˈoːx,vloːx,21.0,21.0,21.0,"['vl', 'lo', 'oo', 'og']","[105784.0, 1188135.0, 3901750.0, 285914.0]",4.19119289835918,684.0,2.835056101720116
lelijk,lˈeːlək,leː - lək,2224.0,46433.0,24328.5,"['le', 'el', 'li', 'ij', 'jk']","[4397946.0, 4671207.0, 3369152.0, 1639122.0, 518095.0]",4.4623728713454085,1278.0,3.1065308538223815
borrels,bˈɔɾrəls,bɔɾ - rəls,317.0,1114.0,715.5,"['bo', 'or', 'rr', 're', 'el', 'ls']","[1606593.0, 2597583.0, 200692.0, 1607974.0, 4671207.0, 114609.0]",3.2305635902584546,74.0,1.8692317197309762
drinkt,drˈɪŋkt,drɪŋkt,195.0,195.0,195.0,"['dr', 'ri', 'in', 'nk', 'kt']","[486140.0, 1787712.0, 2264626.0, 476574.0, 179298.0]",4.45998943817915,1271.0,3.104145550554008
tegen,tˈeːɣən,teː - ɣən,23567.0,444799.0,234183.0,"['te', 'eg', 'ge', 'en']","[3522714.0, 1125580.0, 3692145.0, 8542439.0]",6.009861792414411,45118.0,4.654349839906691
boom,bˈoːm,boːm,3381.0,3381.0,3381.0,"['bo', 'oo', 'om']","[1606593.0, 3901750.0, 2473734.0]",4.714578552926017,2285.0,3.358886204405869
gereden,ɣərˈeːdən,ɣə - reː - dən,7143.0,805074.0,361058.0,"['ge', 'er', 're', 'ed', 'de', 'en']","[3692145.0, 6799370.0, 1607974.0, 636500.0, 2559661.0, 8542439.0]",4.287976091543908,855.0,2.931966114728173
ring,rˈɪŋ,rɪŋ,6929.0,6929.0,6929.0,"['ri', 'in', 'ng']","[1787712.0, 2264626.0, 2927082.0]",4.715337809206643,2289.0,3.359645792674543
diamant,dˌiaːmˈɑnt,di - aː - mɑnt,89403.0,1385476.0,638912.0,"['di', 'ia', 'am', 'ma', 'an', 'nt']","[1050254.0, 112581.0, 930317.0, 957657.0, 4143386.0, 1477178.0]",4.045698406895268,489.0,2.6893088591236203
bevat,bəvˈɑt,bə - vɑt,2023.0,21023.0,11523.0,"['be', 'ev', 'va', 'at']","[2443609.0, 317289.0, 313419.0, 996808.0]",3.9859302018917786,426.0,2.629409599102719
oogarts,ˈoːɣɑrts,oː - ɣɑrts,49.0,23008.0,11528.5,"['oo', 'og', 'ga', 'ar', 'rt', 'ts']","[3901750.0, 285914.0, 446758.0, 1754491.0, 1154116.0, 235160.0]",2.9465669338932536,38.0,1.5797835966168101
anne,ˈɑnə,ɑ - nə,39948.0,632746.0,336347.0,"['an', 'nn', 'ne']","[4143386.0, 746302.0, 1475977.0]",4.236315919147546,759.0,2.88024177589548
aanbiedt,ˈaːnbˌit,aːn - bit,1756.0,6250.0,4003.0,"['aa', 'an', 'nb', 'bi', 'ie', 'ed', 'dt']","[2730922.0, 4143386.0, 79637.0, 743491.0, 2076673.0, 636500.0, 71691.0]",3.5286885952790286,148.0,2.1702617153949575
rijk,rˈɛɪk,rɛɪk,2842.0,2842.0,2842.0,"['ri', 'ij', 'jk']","[1787712.0, 1639122.0, 518095.0]",4.89482939040613,3461.0,3.539201599294128
kleurige,klˈøːrəɣə,kløː - rə - ɣə,253.0,805074.0,411361.0,"['kl', 'le', 'eu', 'ur', 'ri', 'ig', 'ge']","[549706.0, 4397946.0, 135956.0, 346154.0, 1787712.0, 960409.0, 3692145.0]",2.531593585922436,14.0,1.146128035678238
papegaai,pˈaːpəɣˌaːj,paː - pə - ɣaːj,7.0,248372.0,96084.33333333331,"['pa', 'ap', 'pe', 'eg', 'ga', 'aa', 'ai']","[319786.0, 270616.0, 1062538.0, 1125580.0, 446758.0, 2730922.0, 444826.0]",3.5168703291017294,144.0,2.1583624920952498
gekocht,ɣəkˈɔxt,ɣə - kɔxt,5778.0,805074.0,405426.0,"['ge', 'ek', 'ko', 'oc', 'ch', 'ht']","[3692145.0, 762098.0, 466342.0, 270017.0, 1999086.0, 373636.0]",4.804672059031955,2812.0,3.4490153163477864
zak,zˈɑk,zɑk,217.0,217.0,217.0,"['za', 'ak']","[308657.0, 762048.0]",4.982560790867744,4236.0,3.6269559514354475
pitjes,pˈɪtʲəs,pɪtʲ - əs,4.0,23121.0,11562.5,"['pi', 'it', 'tj', 'je', 'es']","[1566256.0, 333345.0, 104770.0, 913788.0, 1784615.0]",2.2006003668810115,6.0,0.7781512503836436
reus,rˈøːs,røːs,1.0,1.0,1.0,"['re', 'eu', 'us']","[1607974.0, 135956.0, 727825.0]",3.870050079527041,326.0,2.513217600067939
wees,ʋˈeːs,ʋeːs,1.0,1.0,1.0,"['we', 'ee', 'es']","[1965886.0, 944702.0, 1784615.0]",5.364953222665449,10219.0,4.009408399151867
dwerg,dʋˈɛrx,dʋɛrx,24.0,24.0,24.0,"['dw', 'we', 'er', 'rg']","[46501.0, 1965886.0, 6799370.0, 709881.0]",3.9509985486923287,393.0,2.5943925503754266
knuppel,knˈɵpəl,knɵ - pəl,216.0,1575.0,895.5,"['kn', 'nu', 'up', 'pp', 'pe', 'el']","[81592.0, 53323.0, 51653.0, 297911.0, 1062538.0, 4671207.0]",3.862007359271627,320.0,2.505149978319906
patricia,pˈɑtriʃˌaː,pɑ - tri - ʃaː,5893.0,34269.0,16464.0,"['pa', 'at', 'tr', 'ri', 'ic', 'ci', 'ia']","[319786.0, 996808.0, 1199332.0, 1787712.0, 911860.0, 1877307.0, 112581.0]",3.5108383643318164,142.0,2.1522883443830563
geleerd,ɣəlˈɪːrt,ɣə - lɪːrt,1.0,805074.0,402537.5,"['ge', 'el', 'le', 'ee', 'er', 'rd']","[3692145.0, 4671207.0, 4397946.0, 944702.0, 6799370.0, 823655.0]",4.943998127873964,3876.0,3.5883837683787276
haalde,hˈaːldə,haːl - də,17114.0,208410.0,112762.0,"['ha', 'aa', 'al', 'ld', 'de']","[1299761.0, 2730922.0, 2558689.0, 840998.0, 2559661.0]",4.372117874423932,1038.0,3.016197353512439
moeilijke,mˈujləkə,muj - lə - kə,15784.0,855914.0,514235.6666666667,"['mo', 'oe', 'ei', 'il', 'li', 'ij', 'jk', 'ke']","[1055897.0, 837795.0, 2483878.0, 2591190.0, 3369152.0, 1639122.0, 518095.0, 3143026.0]",4.422573182912124,1166.0,3.0666985504229953
tentamen,tɛntˈaːmən,tɛn - taː - mən,2102.0,213456.0,92905.0,"['te', 'en', 'nt', 'ta', 'am', 'me', 'en']","[3522714.0, 8542439.0, 1477178.0, 892070.0, 930317.0, 1659354.0, 8542439.0]",3.0456984068952684,48.0,1.6812412373755872
punt,pˈɵnt,pɵnt,49.0,49.0,49.0,"['pu', 'un', 'nt']","[45003.0, 125750.0, 1477178.0]",4.864301292270659,3226.0,3.508664363052943
trui,trˈœy,trœy,948.0,948.0,948.0,"['tr', 'ru', 'ui']","[1199332.0, 1082518.0, 687028.0]",4.062220109203514,508.0,2.7058637122839193
droger,drˈoːɣər,droː - ɣər,2347.0,4040.0,3193.5,"['dr', 'ro', 'og', 'ge', 'er']","[486140.0, 1417238.0, 285914.0, 3692145.0, 6799370.0]",3.299984999016923,87.0,1.9395192526186185
terecht,tərˈɛxt,tə - rɛxt,21266.0,995799.0,508532.5,"['te', 'er', 're', 'ec', 'ch', 'ht']","[3522714.0, 6799370.0, 1607974.0, 411920.0, 1999086.0, 373636.0]",4.648643810317686,1963.0,3.292920299600006
gekomen,ɣəkˈoːmən,ɣə - koː - mən,64130.0,805074.0,360886.6666666667,"['ge', 'ek', 'ko', 'om', 'me', 'en']","[3692145.0, 762098.0, 466342.0, 2473734.0, 1659354.0, 8542439.0]",5.307955723289788,8962.0,3.9524049395770247
paste,pˈɑstə,pɑ - stə,34269.0,247036.0,140652.5,"['pa', 'as', 'st', 'te']","[319786.0, 504791.0, 2307098.0, 3522714.0]",3.751701673962491,248.0,2.3944516808262164
rotterdam,rˈɔtərdˌɑm,rɔ - tər - dɑm,2338.0,28640.0,11339.333333333334,"['ro', 'ot', 'tt', 'te', 'er', 'rd', 'da', 'am']","[1417238.0, 1595020.0, 519286.0, 3522714.0, 6799370.0, 823655.0, 1096946.0, 930317.0]",2.6979250076889607,21.0,1.3222192947339193
samen,sˈaːmən,saː - mən,14147.0,213456.0,113801.5,"['sa', 'am', 'me', 'en']","[319876.0, 930317.0, 1659354.0, 8542439.0]",5.565258549125613,16208.0,4.209729428016205
dingen,dˈɪŋən,dɪŋ - ən,2451.0,61633.0,32042.0,"['di', 'in', 'ng', 'ge', 'en']","[1050254.0, 2264626.0, 2927082.0, 3692145.0, 8542439.0]",5.704527171074522,22336.0,4.349005400943067
tot,tˈɔt,tɔt,24.0,24.0,24.0,"['to', 'ot']","[2236591.0, 1595020.0]",6.049940794907374,49480.0,4.694429690957083
stand,stˈɑnt,stɑnt,10072.0,10072.0,10072.0,"['st', 'ta', 'an', 'nd']","[2307098.0, 892070.0, 4143386.0, 2576478.0]",4.193090765102266,687.0,2.8369567370595505
kortere,kˈɔrtərə,kɔr - tə - rə,14429.0,995799.0,479661.3333333333,"['ko', 'or', 'rt', 'te', 'er', 're']","[466342.0, 2597583.0, 1154116.0, 3522714.0, 6799370.0, 1607974.0]",3.5286885952790286,148.0,2.1702617153949575
termijn,tɛrmˈɛɪn,tɛr - mɛɪn,3202.0,197126.0,100164.0,"['te', 'er', 'rm', 'mi', 'ij', 'jn']","[3522714.0, 6799370.0, 1049306.0, 342154.0, 1639122.0, 79695.0]",3.7964114089319723,275.0,2.439332693830263
vertrok,vərtrˈɔk,vər - trɔk,2428.0,61458.0,31943.0,"['ve', 'er', 'rt', 'tr', 'ro', 'ok']","[1767776.0, 6799370.0, 1154116.0, 1199332.0, 1417238.0, 155024.0]",4.34182610391752,968.0,2.9858753573083936
gezelschap,ɣəzˈɛlsxɑp,ɣə - zɛl - sxɑp,448.0,805074.0,269631.3333333333,"['ge', 'ez', 'ze', 'el', 'ls', 'sc', 'ch', 'ha', 'ap']","[3692145.0, 100963.0, 1671440.0, 4671207.0, 114609.0, 1079447.0, 1999086.0, 1299761.0, 270616.0]",4.563405857252806,1613.0,3.2076343673889616
bus,bˈɵs,bɵs,883.0,883.0,883.0,"['bu', 'us']","[200521.0, 727825.0]",4.808208553377783,2835.0,3.452553063228925
lezers,lˈeːzərs,leː - zərs,2.0,46433.0,23217.5,"['le', 'ez', 'ze', 'er', 'rs']","[4397946.0, 100963.0, 1671440.0, 6799370.0, 834594.0]",3.492222894023161,136.0,2.1335389083702174
groten,ɣrˈoːtən,ɣroː - tən,1162.0,12205.0,6683.5,"['gr', 'ro', 'ot', 'te', 'en']","[789301.0, 1417238.0, 1595020.0, 3522714.0, 8542439.0]",3.3286301804664533,93.0,1.968482948553935
getale,ɣətˈaːlə,ɣə - taː - lə,63157.0,855914.0,574715.0,"['ge', 'et', 'ta', 'al', 'le']","[3692145.0, 1684914.0, 892070.0, 2558689.0, 4397946.0]",2.3968950120249795,10.0,1.0
bezwaar,bəzʋˈaːr,bəz - ʋaːr,2.0,37959.0,18980.5,"['be', 'ez', 'zw', 'wa', 'aa', 'ar']","[2443609.0, 100963.0, 26656.0, 409327.0, 2730922.0, 1754491.0]",4.314066210088722,908.0,2.958085848521085
schrijnende,sxrˈɛɪnəndə,sxrɛɪ - nən - də,5846.0,257062.0,157106.0,"['sc', 'ch', 'hr', 'ri', 'ij', 'jn', 'ne', 'en', 'nd', 'de']","[1079447.0, 1999086.0, 36490.0, 1787712.0, 1639122.0, 79695.0, 1475977.0, 8542439.0, 2576478.0, 2559661.0]",2.3097448363060797,8.0,0.9030899869919435
situatie,sˌityˈaːtsi,si - ty - aːt - si,48208.0,392544.0,142489.75,"['si', 'it', 'tu', 'ua', 'at', 'ti', 'ie']","[1091620.0, 333345.0, 118674.0, 213527.0, 996808.0, 1353437.0, 2076673.0]",4.844616696245674,3083.0,3.488973524726508
waaraan,ʋaːrˈaːn,ʋaː - raːn,11912.0,14904.0,13408.0,"['wa', 'aa', 'ar', 'ra', 'aa', 'an']","[409327.0, 2730922.0, 1754491.0, 2220035.0, 2730922.0, 4143386.0]",4.1278240335896745,591.0,2.7715874808812555
nederlandse,nˈeːdərlˌɑndsə,neː - dər - lɑnd - sə,1031.0,50286.0,26686.75,"['ne', 'ed', 'de', 'er', 'rl', 'la', 'an', 'nd', 'ds', 'se']","[1475977.0, 636500.0, 2559661.0, 6799370.0, 344538.0, 2444604.0, 4143386.0, 2576478.0, 357110.0, 763112.0]",3.295021579485373,86.0,1.9344984512435677
politiek,pˌoːlitˈik,poː - li - tik,224.0,111845.0,54808.0,"['po', 'ol', 'li', 'it', 'ti', 'ie', 'ek']","[490468.0, 2233880.0, 3369152.0, 333345.0, 1353437.0, 2076673.0, 762098.0]",4.486157675888785,1350.0,3.130333768495006
nauwelijks,nˈʌʊələks,nʌʊ - ə - ləks,718.0,2281166.0,761527.0,"['na', 'au', 'uw', 'we', 'el', 'li', 'ij', 'jk', 'ks']","[523332.0, 611780.0, 98896.0, 1965886.0, 4671207.0, 3369152.0, 1639122.0, 518095.0, 117147.0]",4.516270888727883,1447.0,3.1604685311190375
doet,dˈut,dut,1268.0,1268.0,1268.0,"['do', 'oe', 'et']","[394555.0, 837795.0, 1684914.0]",5.918104441645213,36525.0,4.562590224606335
dagen,dˈaːɣən,daː - ɣən,15995.0,444799.0,230397.0,"['da', 'ag', 'ge', 'en']","[1096946.0, 400262.0, 3692145.0, 8542439.0]",5.458929724249522,12688.0,4.103393169973528
meest,mˈeːst,meːst,2586.0,2586.0,2586.0,"['me', 'ee', 'es', 'st']","[1659354.0, 944702.0, 1784615.0, 2307098.0]",4.7669536690046925,2578.0,3.4112829130173843
succesvolle,sˈɵksɛsfˌɔlə,sɵk - sɛ - sfɔ - lə,44.0,855914.0,215379.25,"['su', 'uc', 'cc', 'ce', 'es', 'sv', 'vo', 'ol', 'll', 'le']","[38749.0, 94927.0, 33482.0, 173200.0, 1784615.0, 39865.0, 2123358.0, 2233880.0, 2754440.0, 4397946.0]",3.7884716177411604,270.0,2.4313637641589874
nederland,nˈeːdərlˌɑnt,neː - dər - lɑnt,29339.0,50286.0,37197.333333333336,"['ne', 'ed', 'de', 'er', 'rl', 'la', 'an', 'nd']","[1475977.0, 636500.0, 2559661.0, 6799370.0, 344538.0, 2444604.0, 4143386.0, 2576478.0]",3.4793539678338403,132.0,2.12057393120585
toezicht,tˈuzˌɪxt,tu - zɪxt,11027.0,13457.0,12242.0,"['to', 'oe', 'ez', 'zi', 'ic', 'ch', 'ht']","[2236591.0, 837795.0, 100963.0, 123482.0, 911860.0, 1999086.0, 373636.0]",3.900809443332579,350.0,2.5440680443502757
accountants,ˌɑkkʌʊntˈɑnts,ɑk - kʌʊn - tɑnts,106.0,40174.0,13541.0,"['ac', 'cc', 'co', 'ou', 'un', 'nt', 'ta', 'an', 'nt', 'ts']","[404620.0, 33482.0, 488809.0, 846499.0, 125750.0, 1477178.0, 892070.0, 4143386.0, 1477178.0, 235160.0]",2.9465669338932536,38.0,1.5797835966168101
ter,tˈɛr,tɛr,3202.0,3202.0,3202.0,"['te', 'er']","[3522714.0, 6799370.0]",4.88222919418139,3362.0,3.526597709103452
regionale,rˌeːɣioːnˈaːlə,reː - ɣi - oː - naː - lə,16276.0,855914.0,258188.0,"['re', 'eg', 'gi', 'io', 'on', 'na', 'al', 'le']","[1607974.0, 1125580.0, 669114.0, 757588.0, 2451854.0, 523332.0, 2558689.0, 4397946.0]",3.3968950120249795,109.0,2.037426497940624
problemen,prɔblˈeːmən,prɔ - bleː - mən,13016.0,213456.0,84977.66666666667,"['pr', 'ro', 'ob', 'bl', 'le', 'em', 'me', 'en']","[242781.0, 1417238.0, 95880.0, 152155.0, 4397946.0, 924741.0, 1659354.0, 8542439.0]",5.362994060162091,10173.0,4.007449044497749
zoals,zoːˈɑls,zoː - ɑls,17944.0,312926.0,165435.0,"['zo', 'oa', 'al', 'ls']","[40239.0, 24840.0, 2558689.0, 114609.0]",5.8607337277688885,32005.0,4.505217831531809
antillen,ˈɑntɪlən,ɑn - tɪ - lən,2612.0,1517022.0,601685.3333333334,"['an', 'nt', 'ti', 'il', 'll', 'le', 'en']","[4143386.0, 1477178.0, 1353437.0, 2591190.0, 2754440.0, 4397946.0, 8542439.0]",2.531593585922436,14.0,1.146128035678238
pillen,pˈɪlən,pɪ - lən,1450.0,285422.0,143436.0,"['pi', 'il', 'll', 'le', 'en']","[1566256.0, 2591190.0, 2754440.0, 4397946.0, 8542439.0]",4.443992797049151,1225.0,3.0881360887005513
blauwe,blˈʌʊə,blʌʊ - ə,2712.0,2281166.0,1141939.0,"['bl', 'la', 'au', 'uw', 'we']","[152155.0, 2444604.0, 611780.0, 98896.0, 1965886.0]",4.684900206227797,2134.0,3.329194415088451
poeders,pˈudərs,pu - dərs,8398.0,57273.0,32835.5,"['po', 'oe', 'ed', 'de', 'er', 'rs']","[490468.0, 837795.0, 636500.0, 2559661.0, 6799370.0, 834594.0]",2.531593585922436,14.0,1.146128035678238
ingevoerd,ˈɪnɣəvˌurt,ɪn - ɣə - vurt,3337.0,805074.0,340835.6666666667,"['in', 'ng', 'ge', 'ev', 'vo', 'oe', 'er', 'rd']","[2264626.0, 2927082.0, 3692145.0, 317289.0, 2123358.0, 837795.0, 6799370.0, 823655.0]",3.372535666165535,103.0,2.012837224705172
haalt,hˈaːlt,haːlt,3.0,3.0,3.0,"['ha', 'aa', 'al', 'lt']","[1299761.0, 2730922.0, 2558689.0, 1858662.0]",4.749428333452592,2476.0,3.39375064034808
zo,zˈoː,zoː,17944.0,17944.0,17944.0,['zo'],[40239.0],6.580762489177145,167980.0,5.225257576924099
complete,kɔmplˈeːtə,kɔm - pleː - tə,1573.0,995799.0,403402.6666666667,"['co', 'om', 'mp', 'pl', 'le', 'et', 'te']","[488809.0, 2473734.0, 51276.0, 97171.0, 4397946.0, 1684914.0, 3522714.0]",4.043922148869465,487.0,2.6875289612146345
bouwsel,bˈʌʊsəl,bʌʊ - səl,1969.0,7091.0,4530.0,"['bo', 'ou', 'uw', 'ws', 'se', 'el']","[1606593.0, 846499.0, 98896.0, 37683.0, 763112.0, 4671207.0]",2.0544723312027733,4.0,0.6020599913279624
verband,vərbˈɑnt,vər - bɑnt,2694.0,61458.0,32076.0,"['ve', 'er', 'rb', 'ba', 'an', 'nd']","[1767776.0, 6799370.0, 87286.0, 584273.0, 4143386.0, 2576478.0]",4.399649947745477,1106.0,3.0437551269686796
vorig,vˈoːrəx,voː - rəx,836.0,21981.0,11408.5,"['vo', 'or', 'ri', 'ig']","[2123358.0, 2597583.0, 1787712.0, 960409.0]",4.549183356408037,1561.0,3.1934029030624176
jaar,jˈaːr,jaːr,5091.0,5091.0,5091.0,"['ja', 'aa', 'ar']","[1312625.0, 2730922.0, 1754491.0]",5.878624208984995,33351.0,4.5231088603806295
dertig,dˈɛrtəx,dɛr - təx,2341.0,22235.0,12288.0,"['de', 'er', 'rt', 'ti', 'ig']","[2559661.0, 6799370.0, 1154116.0, 1353437.0, 960409.0]",4.507790671249811,1419.0,3.151982395457474
dossiers,dɔsˈirs,dɔ - sirs,5.0,40080.0,20042.5,"['do', 'os', 'ss', 'si', 'ie', 'er', 'rs']","[394555.0, 588208.0, 1070262.0, 1091620.0, 2076673.0, 6799370.0, 834594.0]",4.260217872145436,802.0,2.9041743682841634
allemaal,ˌɑləmˈaːl,ɑ - lə - maːl,71770.0,855914.0,520143.3333333333,"['al', 'll', 'le', 'em', 'ma', 'aa', 'al']","[2558689.0, 2754440.0, 4397946.0, 924741.0, 957657.0, 2730922.0, 2558689.0]",5.9075862247180435,35651.0,4.552071716190435
gekoppeld,ɣəkˈɔpəlt,ɣə - kɔ - pəlt,775.0,805074.0,269642.3333333333,"['ge', 'ek', 'ko', 'op', 'pp', 'pe', 'el', 'ld']","[3692145.0, 762098.0, 466342.0, 976321.0, 297911.0, 1062538.0, 4671207.0, 840998.0]",3.4826071252315622,133.0,2.123851640967086
actiegroep,ˈɑksiɣrˌup,ɑk - si - ɣrup,594.0,48208.0,29658.666666666668,"['ac', 'ct', 'ti', 'ie', 'eg', 'gr', 'ro', 'oe', 'ep']","[404620.0, 116688.0, 1353437.0, 2076673.0, 1125580.0, 789301.0, 1417238.0, 837795.0, 189025.0]",2.2585923138586983,7.0,0.8450980400142568
nieuw,nˈiw,niw,6038.0,6038.0,6038.0,"['ni', 'ie', 'eu', 'uw']","[638298.0, 2076673.0, 135956.0, 98896.0]",5.074999343477336,5241.0,3.7194141597025934
probleem,prɔblˈeːm,prɔ - bleːm,16087.0,28461.0,22274.0,"['pr', 'ro', 'ob', 'bl', 'le', 'ee', 'em']","[242781.0, 1417238.0, 95880.0, 152155.0, 4397946.0, 944702.0, 924741.0]",5.530056361387585,14946.0,4.17452497792015
natuur,naːtˈyr,naː - tyr,51024.0,124785.0,87904.5,"['na', 'at', 'tu', 'uu', 'ur']","[523332.0, 996808.0, 118674.0, 78760.0, 346154.0]",4.42738433417288,1179.0,3.071513805095089
waterland,,,,,,"['wa', 'at', 'te', 'er', 'rl', 'la', 'an', 'nd']","[409327.0, 996808.0, 3522714.0, 6799370.0, 344538.0, 2444604.0, 4143386.0, 2576478.0]",,,0.0
race,(en)ɹˈeɪs(nl),(en)ɹ - e - ɪs(nl),1169.0,1637.0,1397.0,"['ra', 'ac', 'ce']","[2220035.0, 404620.0, 173200.0]",4.416954805953948,1151.0,3.0610753236297916
eindigde,ˈɛɪndɪɣdə,ɛɪn - dɪɣ - də,22.0,208410.0,70136.33333333333,"['ei', 'in', 'nd', 'di', 'ig', 'gd', 'de']","[2483878.0, 2264626.0, 2576478.0, 1050254.0, 960409.0, 109191.0, 2559661.0]",3.802660358208974,279.0,2.4456042032735974
olympisch,oːlˈɪmpis,oː - lɪm - pis,308.0,23008.0,8146.0,"['ol', 'ly', 'ym', 'mp', 'pi', 'is', 'sc', 'ch']","[2233880.0, 78238.0, 69066.0, 51276.0, 1566256.0, 3439538.0, 1079447.0, 1999086.0]",3.118930320429692,57.0,1.7558748556724915
paard,pˈaːrt,paːrt,145.0,145.0,145.0,"['pa', 'aa', 'ar', 'rd']","[319786.0, 2730922.0, 1754491.0, 823655.0]",4.918746028007153,3657.0,3.5631249603380444
als,ˈɑls,ɑls,312926.0,312926.0,312926.0,"['al', 'ls']","[2558689.0, 114609.0]",6.798596258708725,277391.0,5.44309236620466
bij,bˈɛɪ,bɛɪ,3288.0,3288.0,3288.0,"['bi', 'ij']","[743491.0, 1639122.0]",6.388262069533971,107834.0,5.03275571525037
openbare,ˈoːpənbˌaːrə,oː - pən - baː - rə,14414.0,428756.0,161475.5,"['op', 'pe', 'en', 'nb', 'ba', 'ar', 're']","[976321.0, 1062538.0, 8542439.0, 79637.0, 584273.0, 1754491.0, 1607974.0]",4.086284602533144,537.0,2.7299742856995555
debat,dˈeːbɑt,deː - bɑt,5005.0,16665.0,10835.0,"['de', 'eb', 'ba', 'at']","[2559661.0, 154238.0, 584273.0, 996808.0]",3.7569028676482987,251.0,2.399673721481038
duidelijk,dˈœydələk,dœy - də - lək,2224.0,208410.0,71287.66666666667,"['du', 'ui', 'id', 'de', 'el', 'li', 'ij', 'jk']","[161799.0, 687028.0, 469631.0, 2559661.0, 4671207.0, 3369152.0, 1639122.0, 518095.0]",5.228881063275896,7470.0,3.873320601815399
wat,ʋˈɑt,ʋɑt,1.0,1.0,1.0,"['wa', 'at']","[409327.0, 996808.0]",7.037332177070513,480650.0,5.6818289466480945
bedoeling,bədˈulˌɪŋ,bə - du - lɪŋ,3926.0,21023.0,12905.0,"['be', 'ed', 'do', 'oe', 'el', 'li', 'in', 'ng']","[2443609.0, 636500.0, 394555.0, 837795.0, 4671207.0, 3369152.0, 2264626.0, 2927082.0]",4.591283197194315,1720.0,3.2355284469075487
werkt,ʋˈɛrkt,ʋɛrkt,16566.0,16566.0,16566.0,"['we', 'er', 'rk', 'kt']","[1965886.0, 6799370.0, 2174749.0, 179298.0]",5.428817347427382,11838.0,4.073278335635835
twaalf,tʋˈaːlf,tʋaːlf,2117.0,2117.0,2117.0,"['tw', 'wa', 'aa', 'al', 'lf']","[57710.0, 409327.0, 2730922.0, 2558689.0, 34029.0]",4.66385327545348,2033.0,3.3081373786380386
per,pˈɛr,pɛr,36585.0,36585.0,36585.0,"['pe', 'er']","[1062538.0, 6799370.0]",5.2111426077569,7171.0,3.8555797225017177
uur,ˈyr,yr,40774.0,40774.0,40774.0,"['uu', 'ur']","[78760.0, 346154.0]",5.53874369128912,15248.0,4.183212883294251
eigen,ˈɛɪɣən,ɛɪ - ɣən,4481.0,444799.0,224640.0,"['ei', 'ig', 'ge', 'en']","[2483878.0, 960409.0, 3692145.0, 8542439.0]",5.547707252281344,15566.0,4.192177026112752
bestaan,bəstˈaːn,bə - staːn,11955.0,21023.0,16489.0,"['be', 'es', 'st', 'ta', 'aa', 'an']","[2443609.0, 1784615.0, 2307098.0, 892070.0, 2730922.0, 4143386.0]",4.752050364853886,2491.0,3.3963737275365067
bruid,brˈœyt,brœyt,1029.0,1029.0,1029.0,"['br', 'ru', 'ui', 'id']","[191839.0, 1082518.0, 687028.0, 469631.0]",4.321644059605787,924.0,2.9656719712201065
india,ˈɪndˌiaː,ɪn - di - aː,214096.0,1385476.0,680476.3333333334,"['in', 'nd', 'di', 'ia']","[2264626.0, 2576478.0, 1050254.0, 112581.0]",3.359823700649397,100.0,2.0
groeperingen,ɣrupˈɪːrɪŋən,ɣru - pɪː - rɪŋ - ən,1131.0,6929.0,4148.5,"['gr', 'ro', 'oe', 'ep', 'pe', 'er', 'ri', 'in', 'ng', 'ge', 'en']","[789301.0, 1417238.0, 837795.0, 189025.0, 1062538.0, 6799370.0, 1787712.0, 2264626.0, 2927082.0, 3692145.0, 8542439.0]",3.063072502964691,50.0,1.6989700043360187
binnen,bˈɪnən,bɪ - nən,49388.0,257062.0,153225.0,"['bi', 'in', 'nn', 'ne', 'en']","[743491.0, 2264626.0, 746302.0, 1475977.0, 8542439.0]",5.827072718600453,29618.0,4.4715557287871635
kerk,kˈɛrk,kɛrk,4360.0,4360.0,4360.0,"['ke', 'er', 'rk']","[3143026.0, 6799370.0, 2174749.0]",4.896707017550013,3476.0,3.541079767776629
