Word,Bigrams,First_Bigram_Count,Min_Bigram_Count,First_bigram_Zipf,Min_bigram_Zipf
mona,"['mo', 'on', 'na']",1055897.0,523332.0,6.023621967272901,5.7187781210687945
gek,"['ge', 'ek']",3692145.0,762098.0,6.567278866173126,5.8820113917608055
jongens,"['jo', 'on', 'ng', 'ge', 'en', 'ns']",866375.0,612425.0,5.937706413132577,5.78705362000277
gemixte,"['ge', 'em', 'mi', 'ix', 'xt', 'te']",3692145.0,3101.0,6.567278866173126,3.4916417934775863
drankjes,"['dr', 'ra', 'an', 'nk', 'kj', 'je', 'es']",486140.0,192716.0,5.686762250004548,5.28492002643826
kopen,"['ko', 'op', 'pe', 'en']",466342.0,466342.0,5.66870546220922,5.66870546220922
voor,"['vo', 'oo', 'or']",2123358.0,2123358.0,6.327023427297477,6.327023427297477
aannemer,"['aa', 'an', 'nn', 'ne', 'em', 'me', 'er']",2730922.0,746302.0,6.436309455120861,5.87291518740738
bewoner,"['be', 'ew', 'wo', 'on', 'ne', 'er']",2443609.0,587000.0,6.388031893729547,5.768638841101297
matste,"['ma', 'at', 'ts', 'st', 'te']",957657.0,235160.0,5.981210440987696,5.371365298317344
goed,"['go', 'oe', 'ed']",147343.0,147343.0,5.168332455625744,5.168332455625744
humeur,"['hu', 'um', 'me', 'eu', 'ur']",187605.0,135956.0,5.273246723836341,5.133401572961477
vrouwtje,"['vr', 'ro', 'ou', 'uw', 'wt', 'tj', 'je']",62231.0,9874.0,4.794013758480958,3.9945371042984976
verlaten,"['ve', 'er', 'rl', 'la', 'at', 'te', 'en']",1767776.0,344538.0,6.247427479128562,5.537238388873952
poezen,"['po', 'oe', 'ez', 'ze', 'en']",490468.0,100963.0,5.6906115630831495,5.004166548155164
opvangt,"['op', 'pv', 'va', 'an', 'ng', 'gt']",976321.0,13913.0,5.98959307561742,4.1434519990216305
ruzie,"['ru', 'uz', 'zi', 'ie']",1082518.0,46738.0,6.034435527679205,4.66967941624774
buren,"['bu', 'ur', 're', 'en']",200521.0,200521.0,5.302162027601859,5.302162027601859
onlangs,"['on', 'nl', 'la', 'an', 'ng', 'gs']",2451854.0,49228.0,6.389494782909221,4.692221013938654
gaf,"['ga', 'af']",446758.0,446758.0,5.650073310166976,5.650073310166976
jongeman,"['jo', 'on', 'ng', 'ge', 'em', 'ma', 'an']",866375.0,866375.0,5.937706413132577,5.937706413132577
populaire,"['po', 'op', 'pu', 'ul', 'la', 'ai', 'ir', 're']",490468.0,45003.0,5.6906115630831495,4.653251116013661
portier,"['po', 'or', 'rt', 'ti', 'ie', 'er']",490468.0,490468.0,5.6906115630831495,5.6906115630831495
inhuurde,"['in', 'nh', 'hu', 'uu', 'ur', 'rd', 'de']",2264626.0,66106.0,6.354996680882354,4.820247448901877
groot,"['gr', 'ro', 'oo', 'ot']",789301.0,789301.0,5.897243203258759,5.897243203258759
feest,"['fe', 'ee', 'es', 'st']",767992.0,767992.0,5.885357261600226,5.885357261600226
elfje,"['el', 'lf', 'fj', 'je']",4671207.0,16283.0,6.669429206024889,4.211761093707362
sterke,"['st', 'te', 'er', 'rk', 'ke']",2307098.0,2174749.0,6.363066230945546,6.337409339515568
beren,"['be', 'er', 're', 'en']",2443609.0,1607974.0,6.388031893729547,6.206279292269118
betoverde,"['be', 'et', 'to', 'ov', 've', 'er', 'rd', 'de']",2443609.0,145547.0,6.388031893729547,5.163006242100962
vriendelijk,"['vr', 'ri', 'ie', 'en', 'nd', 'de', 'el', 'li', 'ij', 'jk']",62231.0,62231.0,4.794013758480958,4.794013758480958
schilder,"['sc', 'ch', 'hi', 'il', 'ld', 'de', 'er']",1079447.0,484018.0,6.033201726006053,5.684862410060109
knappe,"['kn', 'na', 'ap', 'pp', 'pe']",81592.0,81592.0,4.91165290150171,4.91165290150171
prinses,"['pr', 'ri', 'in', 'ns', 'se', 'es']",242781.0,242781.0,5.38521648474895,5.38521648474895
tekent,"['te', 'ek', 'ke', 'en', 'nt']",3522714.0,762098.0,6.546877508655531,5.8820113917608055
zit,"['zi', 'it']",123482.0,123482.0,5.091607172054137,5.091607172054137
onder,"['on', 'nd', 'de', 'er']",2451854.0,2451854.0,6.389494782909221,6.389494782909221
verf,"['ve', 'er', 'rf']",1767776.0,16356.0,6.247427479128562,4.213703653680179
kokkin,"['ko', 'ok', 'kk', 'ki', 'in']",466342.0,65091.0,5.66870546220922,4.8135276157671045
pap,"['pa', 'ap']",319786.0,270616.0,5.5048608048041485,5.43235507524124
dakloze,"['da', 'ak', 'kl', 'lo', 'oz', 'ze']",1096946.0,73271.0,6.0401856447455495,4.864938046010268
burgers,"['bu', 'ur', 'rg', 'ge', 'er', 'rs']",200521.0,200521.0,5.302162027601859,5.302162027601859
kookt,"['ko', 'oo', 'ok', 'kt']",466342.0,155024.0,5.66870546220922,5.190401740018988
geen,"['ge', 'ee', 'en']",3692145.0,944702.0,6.567278866173126,5.975295294504483
zin,"['zi', 'in']",123482.0,123482.0,5.091607172054137,5.091607172054137
meer,"['me', 'ee', 'er']",1659354.0,944702.0,6.219939308295585,5.975295294504483
nora,"['no', 'or', 'ra']",847517.0,847517.0,5.9281489307307655,5.9281489307307655
warme,"['wa', 'ar', 'rm', 'me']",409327.0,409327.0,5.612071453488598,5.612071453488598
dekens,"['de', 'ek', 'ke', 'en', 'ns']",2559661.0,612425.0,6.408182621082838,5.78705362000277
arme,"['ar', 'rm', 'me']",1754491.0,1049306.0,6.244151392292789,6.020902570080904
mensen,"['me', 'en', 'ns', 'se', 'en']",1659354.0,612425.0,6.219939308295585,5.78705362000277
weeft,"['we', 'ee', 'ef', 'ft']",1965886.0,169410.0,6.293558550786624,5.228941606019496
gelukkig,"['ge', 'el', 'lu', 'uk', 'kk', 'ki', 'ig']",3692145.0,56724.0,6.567278866173126,4.753774504556974
gewelddadige,"['ge', 'ew', 'we', 'el', 'ld', 'dd', 'da', 'ad', 'di', 'ig', 'ge']",3692145.0,203262.0,6.567278866173126,5.308058331130642
schutter,"['sc', 'ch', 'hu', 'ut', 'tt', 'te', 'er']",1079447.0,137082.0,6.033201726006053,5.13698360020187
jullie,"['ju', 'ul', 'll', 'li', 'ie']",40398.0,40398.0,4.606370615114146,4.606370615114146
directeur,"['di', 'ir', 're', 'ec', 'ct', 'te', 'eu', 'ur']",1050254.0,116688.0,6.0212947577817895,5.06702991804654
doodde,"['do', 'oo', 'od', 'dd', 'de']",394555.0,193327.0,5.596108652070105,5.286294758140591
al,['al'],2558689.0,2558689.0,6.408017671801708,6.408017671801708
eerder,"['ee', 'er', 'rd', 'de', 'er']",944702.0,823655.0,5.975295294504483,5.915745866435793
veroordeeld,"['ve', 'er', 'ro', 'oo', 'or', 'rd', 'de', 'ee', 'el', 'ld']",1767776.0,823655.0,6.247427479128562,5.915745866435793
geweest,"['ge', 'ew', 'we', 'ee', 'es', 'st']",3692145.0,587000.0,6.567278866173126,5.768638841101297
ruiter,"['ru', 'ui', 'it', 'te', 'er']",1082518.0,333345.0,6.034435527679205,5.522895248157097
geliefde,"['ge', 'el', 'li', 'ie', 'ef', 'fd', 'de']",3692145.0,81902.0,6.567278866173126,4.913299809691846
paarden,"['pa', 'aa', 'ar', 'rd', 'de', 'en']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
streelde,"['st', 'tr', 're', 'ee', 'el', 'ld', 'de']",2307098.0,840998.0,6.363066230945546,5.924795479395129
winnaar,"['wi', 'in', 'nn', 'na', 'aa', 'ar']",658045.0,523332.0,5.818256253565166,5.7187781210687945
geworden,"['ge', 'ew', 'wo', 'or', 'rd', 'de', 'en']",3692145.0,587000.0,6.567278866173126,5.768638841101297
raadsman,"['ra', 'aa', 'ad', 'ds', 'sm', 'ma', 'an']",2220035.0,89457.0,6.346360017006757,4.951619184484154
delinquent,"['de', 'el', 'li', 'in', 'nq', 'qu', 'ue', 'en', 'nt']",2559661.0,2785.0,6.408182621082838,3.4449811120879446
bijstond,"['bi', 'ij', 'js', 'st', 'to', 'on', 'nd']",743491.0,471745.0,5.871276299859255,5.673708226409216
radio,"['ra', 'ad', 'di', 'io']",2220035.0,474501.0,6.346360017006757,5.676238047294678
opgesloten,"['op', 'pg', 'ge', 'es', 'sl', 'lo', 'ot', 'te', 'en']",976321.0,10860.0,5.98959307561742,4.035869813695553
peuters,"['pe', 'eu', 'ut', 'te', 'er', 'rs']",1062538.0,135956.0,6.0263448795919485,5.133401572961477
ouders,"['ou', 'ud', 'de', 'er', 'rs']",846499.0,671255.0,5.927626962444954,5.826888180652112
alarmeren,"['al', 'la', 'ar', 'rm', 'me', 'er', 're', 'en']",2558689.0,1049306.0,6.408017671801708,6.020902570080904
in,['in'],2264626.0,2264626.0,6.354996680882354,6.354996680882354
paniek,"['pa', 'an', 'ni', 'ie', 'ek']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
dochters,"['do', 'oc', 'ch', 'ht', 'te', 'er', 'rs']",394555.0,270017.0,5.596108652070105,5.431392716159392
bevrijden,"['be', 'ev', 'vr', 'ri', 'ij', 'jd', 'de', 'en']",2443609.0,62231.0,6.388031893729547,4.794013758480958
opgelucht,"['op', 'pg', 'ge', 'el', 'lu', 'uc', 'ch', 'ht']",976321.0,10860.0,5.98959307561742,4.035869813695553
naar,"['na', 'aa', 'ar']",523332.0,523332.0,5.7187781210687945,5.7187781210687945
huis,"['hu', 'ui', 'is']",187605.0,187605.0,5.273246723836341,5.273246723836341
joost,"['jo', 'oo', 'os', 'st']",866375.0,588208.0,5.937706413132577,5.769531665224492
grijpt,"['gr', 'ri', 'ij', 'jp', 'pt']",789301.0,6931.0,5.897243203258759,3.8408585540418794
kidnapper,"['ki', 'id', 'dn', 'na', 'ap', 'pp', 'pe', 'er']",312362.0,7737.0,5.494659585232507,3.8886287253852263
bange,"['ba', 'an', 'ng', 'ge']",584273.0,584273.0,5.766616560779267,5.766616560779267
directrice,"['di', 'ir', 're', 'ec', 'ct', 'tr', 'ri', 'ic', 'ce']",1050254.0,116688.0,6.0212947577817895,5.06702991804654
ontglipt,"['on', 'nt', 'tg', 'gl', 'li', 'ip', 'pt']",2451854.0,33865.0,6.389494782909221,4.529763904040117
kraag,"['kr', 'ra', 'aa', 'ag']",88851.0,88851.0,4.948667207934095,4.948667207934095
bazin,"['ba', 'az', 'zi', 'in']",584273.0,35320.0,5.766616560779267,4.548032990724727
bang,"['ba', 'an', 'ng']",584273.0,584273.0,5.766616560779267,5.766616560779267
starre,"['st', 'ta', 'ar', 'rr', 're']",2307098.0,200692.0,6.363066230945546,5.302532224931979
diplomaat,"['di', 'ip', 'pl', 'lo', 'om', 'ma', 'aa', 'at']",1050254.0,54132.0,6.0212947577817895,4.733462095950156
rent,"['re', 'en', 'nt']",1607974.0,1477178.0,6.206279292269118,6.16943312496801
deur,"['de', 'eu', 'ur']",2559661.0,135956.0,6.408182621082838,5.133401572961477
opzichter,"['op', 'pz', 'zi', 'ic', 'ch', 'ht', 'te', 'er']",976321.0,3356.0,5.98959307561742,3.5259513412480126
nuchtere,"['nu', 'uc', 'ch', 'ht', 'te', 'er', 're']",53323.0,53323.0,4.726922719751019,4.726922719751019
boswachter,"['bo', 'os', 'sw', 'wa', 'ac', 'ch', 'ht', 'te', 'er']",1606593.0,39239.0,6.205906140710445,4.593728998707911
uitbuit,"['ui', 'it', 'tb', 'bu', 'ui', 'it']",687028.0,118193.0,5.836975069336347,5.072595430580517
onaardige,"['on', 'na', 'aa', 'ar', 'rd', 'di', 'ig', 'ge']",2451854.0,523332.0,6.389494782909221,5.7187781210687945
man,"['ma', 'an']",957657.0,957657.0,5.981210440987696,5.981210440987696
werknemer,"['we', 'er', 'rk', 'kn', 'ne', 'em', 'me', 'er']",1965886.0,81592.0,6.293558550786624,4.91165290150171
strenge,"['st', 'tr', 're', 'en', 'ng', 'ge']",2307098.0,1199332.0,6.363066230945546,6.078939783585439
gehoorzaamt,"['ge', 'eh', 'ho', 'oo', 'or', 'rz', 'za', 'aa', 'am', 'mt']",3692145.0,6305.0,6.567278866173126,3.799753966411886
baan,"['ba', 'aa', 'an']",584273.0,584273.0,5.766616560779267,5.766616560779267
kwijt,"['kw', 'wi', 'ij', 'jt']",131960.0,3702.0,5.120445597967853,3.5685537120494426
raken,"['ra', 'ak', 'ke', 'en']",2220035.0,762048.0,6.346360017006757,5.881982897514704
fans,"['fa', 'an', 'ns']",29619.0,29619.0,4.47158505418519,4.47158505418519
gespannen,"['ge', 'es', 'sp', 'pa', 'an', 'nn', 'ne', 'en']",3692145.0,319786.0,6.567278866173126,5.5048608048041485
bowlers,"['bo', 'ow', 'wl', 'le', 'er', 'rs']",1606593.0,16018.0,6.205906140710445,4.204635401383848
aanmoedigen,"['aa', 'an', 'nm', 'mo', 'oe', 'ed', 'di', 'ig', 'ge', 'en']",2730922.0,16848.0,6.436309455120861,4.226574130289287
willen,"['wi', 'il', 'll', 'le', 'en']",658045.0,658045.0,5.818256253565166,5.818256253565166
hun,"['hu', 'un']",187605.0,125750.0,5.273246723836341,5.099511447348284
sporthelden,"['sp', 'po', 'or', 'rt', 'th', 'he', 'el', 'ld', 'de', 'en']",1518373.0,446916.0,6.1813787584702,5.6502268748343845
winnen,"['wi', 'in', 'nn', 'ne', 'en']",658045.0,658045.0,5.818256253565166,5.818256253565166
ik,['ik'],157922.0,157922.0,5.19844538552231,5.19844538552231
sprak,"['sp', 'pr', 'ra', 'ak']",1518373.0,242781.0,6.1813787584702,5.38521648474895
nog,"['no', 'og']",847517.0,285914.0,5.9281489307307655,5.4562369404099025
hans,"['ha', 'an', 'ns']",1299761.0,612425.0,6.113863835730333,5.78705362000277
scheve,"['sc', 'ch', 'he', 'ev', 've']",1079447.0,317289.0,6.033201726006053,5.501456384696516
torens,"['to', 'or', 're', 'en', 'ns']",2236591.0,612425.0,6.34958676715011,5.78705362000277
ontworpen,"['on', 'nt', 'tw', 'wo', 'or', 'rp', 'pe', 'en']",2451854.0,40052.0,6.389494782909221,4.602635050623777
zwerver,"['zw', 'we', 'er', 'rv', 've', 'er']",26656.0,26656.0,4.425811271981189,4.425811271981189
hulpverlener,"['hu', 'ul', 'lp', 'pv', 've', 'er', 'rl', 'le', 'en', 'ne', 'er']",187605.0,13913.0,5.273246723836341,4.1434519990216305
hielp,"['hi', 'ie', 'el', 'lp']",484018.0,23629.0,5.684862410060109,4.373463721632369
bereden,"['be', 'er', 're', 'ed', 'de', 'en']",2443609.0,636500.0,6.388031893729547,5.803799090305684
politie,"['po', 'ol', 'li', 'it', 'ti', 'ie']",490468.0,333345.0,5.6906115630831495,5.522895248157097
zag,"['za', 'ag']",308657.0,308657.0,5.489477537777548,5.489477537777548
rende,"['re', 'en', 'nd', 'de']",1607974.0,1607974.0,6.206279292269118,6.206279292269118
hij,"['hi', 'ij']",484018.0,484018.0,5.684862410060109,5.684862410060109
weg,"['we', 'eg']",1965886.0,1125580.0,6.293558550786624,6.051376753523349
heilsoldaat,"['he', 'ei', 'il', 'ls', 'so', 'ol', 'ld', 'da', 'aa', 'at']",822995.0,114609.0,5.915397724419865,5.05922251252969
zieke,"['zi', 'ie', 'ek', 'ke']",123482.0,123482.0,5.091607172054137,5.091607172054137
huisvestte,"['hu', 'ui', 'is', 'sv', 've', 'es', 'st', 'tt', 'te']",187605.0,39865.0,5.273246723836341,4.600602662422476
kamer,"['ka', 'am', 'me', 'er']",424843.0,424843.0,5.628229489164837,5.628229489164837
binnenkwam,"['bi', 'in', 'nn', 'ne', 'en', 'nk', 'kw', 'wa', 'am']",743491.0,131960.0,5.871276299859255,5.120445597967853
schrok,"['sc', 'ch', 'hr', 'ro', 'ok']",1079447.0,36490.0,6.033201726006053,4.562185764941276
grootvader,"['gr', 'ro', 'oo', 'ot', 'tv', 'va', 'ad', 'de', 'er']",789301.0,32599.0,5.897243203258759,4.513217600067939
slinkse,"['sl', 'li', 'in', 'nk', 'ks', 'se']",1064500.0,117147.0,6.0271460737539355,5.068734878537947
deugniet,"['de', 'eu', 'ug', 'gn', 'ni', 'ie', 'et']",2559661.0,43396.0,6.408182621082838,4.637459708119001
doorhad,"['do', 'oo', 'or', 'rh', 'ha', 'ad']",394555.0,394555.0,5.596108652070105,5.596108652070105
voelde,"['vo', 'oe', 'el', 'ld', 'de']",2123358.0,837795.0,6.327023427297477,5.9231382825206955
zich,"['zi', 'ic', 'ch']",123482.0,123482.0,5.091607172054137,5.091607172054137
bedrogen,"['be', 'ed', 'dr', 'ro', 'og', 'ge', 'en']",2443609.0,285914.0,6.388031893729547,5.4562369404099025
goedkope,"['go', 'oe', 'ed', 'dk', 'ko', 'op', 'pe']",147343.0,2421.0,5.168332455625744,3.384174138807033
beunhaas,"['be', 'eu', 'un', 'nh', 'ha', 'aa', 'as']",2443609.0,66106.0,6.388031893729547,4.820247448901877
achterste,"['ac', 'ch', 'ht', 'te', 'er', 'rs', 'st', 'te']",404620.0,373636.0,5.607048419085911,5.572449876391515
bordes,"['bo', 'or', 'rd', 'de', 'es']",1606593.0,823655.0,6.205906140710445,5.915745866435793
repareerde,"['re', 'ep', 'pa', 'ar', 're', 'ee', 'er', 'rd', 'de']",1607974.0,189025.0,6.206279292269118,5.276521544278673
judoka,"['ju', 'ud', 'do', 'ok', 'ka']",40398.0,40398.0,4.606370615114146,4.606370615114146
dwaze,"['dw', 'wa', 'az', 'ze']",46501.0,35320.0,4.667471631820814,4.548032990724727
belager,"['be', 'el', 'la', 'ag', 'ge', 'er']",2443609.0,400262.0,6.388031893729547,5.602345446116832
vloerde,"['vl', 'lo', 'oe', 'er', 'rd', 'de']",105784.0,105784.0,5.024424090392274,5.024424090392274
niet,"['ni', 'ie', 'et']",638298.0,638298.0,5.805024164036852,5.805024164036852
houden,"['ho', 'ou', 'ud', 'de', 'en']",1237078.0,671255.0,6.092397434607738,5.826888180652112
bedrieger,"['be', 'ed', 'dr', 'ri', 'ie', 'eg', 'ge', 'er']",2443609.0,486140.0,6.388031893729547,5.686762250004548
simpele,"['si', 'im', 'mp', 'pe', 'el', 'le']",1091620.0,51276.0,6.038071881794849,4.709922608524059
taxateur,"['ta', 'ax', 'xa', 'at', 'te', 'eu', 'ur']",892070.0,18421.0,5.950399421283193,4.265336777967918
misleidde,"['mi', 'is', 'sl', 'le', 'ei', 'id', 'dd', 'de']",342154.0,203262.0,5.534222890836913,5.308058331130642
schuldig,"['sc', 'ch', 'hu', 'ul', 'ld', 'di', 'ig']",1079447.0,187605.0,6.033201726006053,5.273246723836341
tante,"['ta', 'an', 'nt', 'te']",892070.0,892070.0,5.950399421283193,5.950399421283193
agaat,"['ag', 'ga', 'aa', 'at']",400262.0,400262.0,5.602345446116832,5.602345446116832
wedstrijd,"['we', 'ed', 'ds', 'st', 'tr', 'ri', 'ij', 'jd']",1965886.0,163477.0,6.293558550786624,5.213459315886406
won,"['wo', 'on']",933919.0,933919.0,5.970309675966085,5.970309675966085
gladde,"['gl', 'la', 'ad', 'dd', 'de']",403015.0,203262.0,5.605322288259656,5.308058331130642
pieren,"['pi', 'ie', 'er', 're', 'en']",1566256.0,1566256.0,6.194863024978794,6.194863024978794
gebruikt,"['ge', 'eb', 'br', 'ru', 'ui', 'ik', 'kt']",3692145.0,154238.0,6.567278866173126,5.188194200843703
naaktlopers,"['na', 'aa', 'ak', 'kt', 'tl', 'lo', 'op', 'pe', 'er', 'rs']",523332.0,179298.0,5.7187781210687945,5.25357786738877
haagse,"['ha', 'aa', 'ag', 'gs', 'se']",1299761.0,400262.0,6.113863835730333,5.602345446116832
bordeel,"['bo', 'or', 'rd', 'de', 'ee', 'el']",1606593.0,823655.0,6.205906140710445,5.915745866435793
vermaken,"['ve', 'er', 'rm', 'ma', 'ak', 'ke', 'en']",1767776.0,762048.0,6.247427479128562,5.881982897514704
hebben,"['he', 'eb', 'bb', 'be', 'en']",822995.0,74357.0,5.915397724419865,4.871327700079892
koud,"['ko', 'ou', 'ud']",466342.0,466342.0,5.66870546220922,5.66870546220922
ontwerper,"['on', 'nt', 'tw', 'we', 'er', 'rp', 'pe', 'er']",2451854.0,40052.0,6.389494782909221,4.602635050623777
koningin,"['ko', 'on', 'ni', 'in', 'ng', 'gi', 'in']",466342.0,466342.0,5.66870546220922,5.66870546220922
kleding,"['kl', 'le', 'ed', 'di', 'in', 'ng']",549706.0,549706.0,5.7401312673314155,5.7401312673314155
verkoopt,"['ve', 'er', 'rk', 'ko', 'oo', 'op', 'pt']",1767776.0,51860.0,6.247427479128562,4.714840886715916
creatief,"['cr', 're', 'ea', 'at', 'ti', 'ie', 'ef']",70853.0,70853.0,4.850364372987026,4.850364372987026
etaleur,"['et', 'ta', 'al', 'le', 'eu', 'ur']",1684914.0,135956.0,6.226577996624518,5.133401572961477
nam,"['na', 'am']",523332.0,523332.0,5.7187781210687945,5.7187781210687945
paspop,"['pa', 'as', 'sp', 'po', 'op']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
gang,"['ga', 'an', 'ng']",446758.0,446758.0,5.650073310166976,5.650073310166976
stond,"['st', 'to', 'on', 'nd']",2307098.0,2236591.0,6.363066230945546,6.34958676715011
mee,"['me', 'ee']",1659354.0,944702.0,6.219939308295585,5.975295294504483
fransien,"['fr', 'ra', 'an', 'ns', 'si', 'ie', 'en']",384202.0,384202.0,5.584560751671846,5.584560751671846
duurste,"['du', 'uu', 'ur', 'rs', 'st', 'te']",161799.0,78760.0,5.208978517276254,4.8963112215814295
trompet,"['tr', 'ro', 'om', 'mp', 'pe', 'et']",1199332.0,51276.0,6.078939783585439,4.709922608524059
uitkiest,"['ui', 'it', 'tk', 'ki', 'ie', 'es', 'st']",687028.0,23342.0,5.836975069336347,4.368156670034973
geld,"['ge', 'el', 'ld']",3692145.0,840998.0,6.567278866173126,5.924795479395129
genoeg,"['ge', 'en', 'no', 'oe', 'eg']",3692145.0,837795.0,6.567278866173126,5.9231382825206955
kapper,"['ka', 'ap', 'pp', 'pe', 'er']",424843.0,270616.0,5.628229489164837,5.43235507524124
drukke,"['dr', 'ru', 'uk', 'kk', 'ke']",486140.0,56724.0,5.686762250004548,4.753774504556974
teamleider,"['te', 'ea', 'am', 'ml', 'le', 'ei', 'id', 'de', 'er']",3522714.0,39313.0,6.546877508655531,4.594547233327851
bijknipt,"['bi', 'ij', 'jk', 'kn', 'ni', 'ip', 'pt']",743491.0,51860.0,5.871276299859255,4.714840886715916
ervaring,"['er', 'rv', 'va', 'ar', 'ri', 'in', 'ng']",6799370.0,59129.0,6.832468738608579,4.771807878999105
joke,"['jo', 'ok', 'ke']",866375.0,155024.0,5.937706413132577,5.190401740018988
spaanse,"['sp', 'pa', 'aa', 'an', 'ns', 'se']",1518373.0,319786.0,6.1813787584702,5.5048608048041485
tamboerijn,"['ta', 'am', 'mb', 'bo', 'oe', 'er', 'ri', 'ij', 'jn']",892070.0,79695.0,5.950399421283193,4.901436524388308
speelt,"['sp', 'pe', 'ee', 'el', 'lt']",1518373.0,944702.0,6.1813787584702,5.975295294504483
liefst,"['li', 'ie', 'ef', 'fs', 'st']",3369152.0,20744.0,6.527520733613047,4.316913439164992
vooraan,"['vo', 'oo', 'or', 'ra', 'aa', 'an']",2123358.0,2123358.0,6.327023427297477,6.327023427297477
behulpzame,"['be', 'eh', 'hu', 'ul', 'lp', 'pz', 'za', 'am', 'me']",2443609.0,3356.0,6.388031893729547,3.5259513412480126
serveerster,"['se', 'er', 'rv', 've', 'ee', 'er', 'rs', 'st', 'te', 'er']",763112.0,59129.0,5.882588852034565,4.771807878999105
eenvoudige,"['ee', 'en', 'nv', 'vo', 'ou', 'ud', 'di', 'ig', 'ge']",944702.0,112287.0,5.975295294504483,5.050333346535312
boerin,"['bo', 'oe', 'er', 'ri', 'in']",1606593.0,837795.0,6.205906140710445,5.9231382825206955
hield,"['hi', 'ie', 'el', 'ld']",484018.0,484018.0,5.684862410060109,5.684862410060109
netjes,"['ne', 'et', 'tj', 'je', 'es']",1475977.0,104770.0,6.169079884214795,5.020241089108949
winkel,"['wi', 'in', 'nk', 'ke', 'el']",658045.0,476574.0,5.818256253565166,5.678131256544179
werden,"['we', 'er', 'rd', 'de', 'en']",1965886.0,823655.0,6.293558550786624,5.915745866435793
hippe,"['hi', 'ip', 'pp', 'pe']",484018.0,54132.0,5.684862410060109,4.733462095950156
brillen,"['br', 'ri', 'il', 'll', 'le', 'en']",191839.0,191839.0,5.282939165754773,5.282939165754773
verkocht,"['ve', 'er', 'rk', 'ko', 'oc', 'ch', 'ht']",1767776.0,270017.0,6.247427479128562,5.431392716159392
behoorlijk,"['be', 'eh', 'ho', 'oo', 'or', 'rl', 'li', 'ij', 'jk']",2443609.0,134898.0,6.388031893729547,5.130008730279083
stugge,"['st', 'tu', 'ug', 'gg', 'ge']",2307098.0,44738.0,6.363066230945546,4.650686272578324
diafragma,"['di', 'ia', 'af', 'fr', 'ra', 'ag', 'gm', 'ma']",1050254.0,16529.0,6.0212947577817895,4.218272853571447
