Word,n_syllables,Log10_Syllable_FREQcounts,Syllable_Zipfs,Min_Log10_FreqCount,Max_Log10_FreqCount,Mean_Log10_FreqCount,Min_Syll_Zipf,Bigrams,Bigram Occurrence Counts,Zipf
zuiden,2.0,"(3.7001843296221977, 5.692720929176541)","(4.927115714157139, 6.919652313711482)",3.7001843296221977,5.692720929176541,4.696452629399369,4.927115714157139,"['zu', 'ui', 'id', 'de', 'en']","[95553.0, 687028.0, 469631.0, 2559661.0, 8542439.0]",4.453799863361452
paar,1.0,"(4.347564178414951,)","(5.574495562949892,)",4.347564178414951,4.347564178414951,4.347564178414951,5.574495562949892,"['pa', 'aa', 'ar']","[319786.0, 2730922.0, 1754491.0]",5.634233069613735
alles,2.0,"(5.598710641744622, 4.935295609056811)","(6.825642026279564, 6.162226993591753)",4.935295609056811,5.598710641744622,5.267003125400716,6.162226993591753,"['al', 'll', 'le', 'es']","[2558689.0, 2754440.0, 4397946.0, 1784615.0]",6.228875250166694
bemachtigen,4.0,"(5.7420971887829415, 3.5369370227046737, 4.854542865117994, 5.7314662752592405)","(6.969028573317883, 4.763868407239615, 6.081474249652935, 6.958397659794182)",3.5369370227046737,5.7420971887829415,4.966260837966212,4.763868407239615,"['be', 'em', 'ma', 'ac', 'ch', 'ht', 'ti', 'ig', 'ge', 'en']","[2443609.0, 924741.0, 957657.0, 404620.0, 1999086.0, 373636.0, 1353437.0, 960409.0, 3692145.0, 8542439.0]",3.5228196616149305
vandaar,2.0,"(5.744835707598842, 5.190155142594566)","(6.971767092133783, 6.4170865271295074)",5.190155142594566,5.744835707598842,5.467495425096704,6.4170865271295074,"['va', 'an', 'nd', 'da', 'aa', 'ar']","[313419.0, 4143386.0, 2576478.0, 1096946.0, 2730922.0, 1754491.0]",4.217036737725793
kippen,2.0,"(3.465680211598278, 5.250193036344548)","(4.692611596133219, 6.477124420879489)",3.465680211598278,5.250193036344548,4.357936623971413,4.692611596133219,"['ki', 'ip', 'pp', 'pe', 'en']","[312362.0, 54132.0, 297911.0, 1062538.0, 8542439.0]",4.068992869960697
pootjes,2.0,"(2.8948696567452528, 4.5906746805752014)","(4.121801041280194, 5.817606065110143)",2.8948696567452528,4.5906746805752014,3.742772168660227,4.121801041280194,"['po', 'oo', 'ot', 'tj', 'je', 'es']","[490468.0, 3901750.0, 1595020.0, 104770.0, 913788.0, 1784615.0]",3.495381413267991
staande,2.0,"(4.480136349183575, 6.234172950952972)","(5.7070677337185165, 7.461104335487914)",4.480136349183575,6.234172950952972,5.357154650068274,5.7070677337185165,"['st', 'ta', 'aa', 'an', 'nd', 'de']","[2307098.0, 892070.0, 2730922.0, 4143386.0, 2576478.0, 2559661.0]",3.525764042261712
beruchte,3.0,"(5.7420971887829415, 3.073351702386901, 5.910038726309899)","(6.969028573317883, 4.3002830869218425, 7.13697011084484)",3.073351702386901,5.910038726309899,4.908495872493247,4.3002830869218425,"['be', 'er', 'ru', 'uc', 'ch', 'ht', 'te']","[2443609.0, 6799370.0, 1082518.0, 94927.0, 1999086.0, 373636.0, 3522714.0]",3.6608536963133775
daders,2.0,"(4.8120639819955855, 4.763802224074593)","(6.038995366530527, 5.990733608609534)",4.763802224074593,4.8120639819955855,4.787933103035089,5.990733608609534,"['da', 'ad', 'de', 'er', 'rs']","[1096946.0, 474501.0, 2559661.0, 6799370.0, 834594.0]",3.849656920885197
meldden,2.0,"(3.3236645356081, 5.692720929176541)","(4.550595920143041, 6.919652313711482)",3.3236645356081,5.692720929176541,4.50819273239232,4.550595920143041,"['me', 'el', 'ld', 'dd', 'de', 'en']","[1659354.0, 4671207.0, 840998.0, 203262.0, 2559661.0, 8542439.0]",2.656532322530736
tweede,2.0,"(4.723455672035186, 6.234172950952972)","(5.950387056570127, 7.461104335487914)",4.723455672035186,6.234172950952972,5.478814311494079,5.950387056570127,"['tw', 'we', 'ee', 'ed', 'de']","[57710.0, 1965886.0, 944702.0, 636500.0, 2559661.0]",5.109697715056593
echter,2.0,"(4.040404528914159, 5.393873404149383)","(5.2673359134491005, 6.620804788684325)",4.040404528914159,5.393873404149383,4.717138966531771,5.2673359134491005,"['ec', 'ch', 'ht', 'te', 'er']","[411920.0, 1999086.0, 373636.0, 3522714.0, 6799370.0]",4.255322829293851
bijna,2.0,"(5.209555225133086, 5.202455621138131)","(6.4364866096680275, 6.429387005673073)",5.202455621138131,5.209555225133086,5.2060054231356085,6.429387005673073,"['bi', 'ij', 'jn', 'na']","[743491.0, 1639122.0, 79695.0, 523332.0]",5.520093087056978
mis,1.0,"(4.972276912143853,)","(6.199208296678794,)",4.972276912143853,4.972276912143853,4.972276912143853,6.199208296678794,"['mi', 'is']","[342154.0, 3439538.0]",5.338135321261604
nationaal,4.0,"(5.202455621138131, 4.854542865117994, 5.468992384083093, 3.6261349786353887)","(6.429387005673073, 6.081474249652935, 6.695923768618035, 4.8530663631703295)",3.6261349786353887,5.468992384083093,4.788031462243652,4.8530663631703295,"['na', 'at', 'ti', 'io', 'on', 'na', 'aa', 'al']","[523332.0, 996808.0, 1353437.0, 757588.0, 2451854.0, 523332.0, 2730922.0, 2558689.0]",3.634255927819584
bureaucratie,4.0,"(3.9880682033926353, 3.628491104967123, 3.245759355967277, 4.992080528828386)","(5.214999587927577, 4.855422489502065, 4.472690740502218, 6.219011913363327)",3.245759355967277,4.992080528828386,3.963599798288855,4.472690740502218,"['bu', 'ur', 're', 'ea', 'au', 'uc', 'cr', 'ra', 'at', 'ti', 'ie']","[200521.0, 346154.0, 1607974.0, 262246.0, 611780.0, 94927.0, 70853.0, 2220035.0, 996808.0, 1353437.0, 2076673.0]",3.1616823008506416
japan,2.0,"(5.2782618841994875, 3.561101383649056)","(6.505193268734429, 4.788032768183998)",3.561101383649056,5.278261884199488,4.419681633924272,4.788032768183998,"['ja', 'ap', 'pa', 'an']","[1312625.0, 270616.0, 319786.0, 4143386.0]",4.116678140022486
geringe,3.0,"(6.125745990776331, 3.855458580386036, 6.125745990776331)","(7.352677375311273, 5.082389964920978, 7.352677375311273)",3.855458580386036,6.125745990776331,5.368983520646233,5.082389964920978,"['ge', 'er', 'ri', 'in', 'ng', 'ge']","[3692145.0, 6799370.0, 1787712.0, 2264626.0, 2927082.0, 3692145.0]",2.923704050933749
deflatie,3.0,"(6.234172950952972, 2.8987251815894934, 4.992080528828386)","(7.461104335487914, 4.125656566124435, 6.219011913363327)",2.898725181589493,6.234172950952972,4.70832622045695,4.125656566124435,"['de', 'ef', 'fl', 'la', 'at', 'ti', 'ie']","[2559661.0, 169410.0, 90623.0, 2444604.0, 996808.0, 1353437.0, 2076673.0]",1.832623581586417
fout,1.0,"(3.892762234615817,)","(5.119693619150758,)",3.892762234615817,3.892762234615817,3.892762234615817,5.119693619150758,"['fo', 'ou', 'ut']","[116642.0, 846499.0, 137082.0]",5.214520470755649
stortte,2.0,"(3.252610340567373, 5.910038726309899)","(4.479541725102314, 7.13697011084484)",3.252610340567373,5.910038726309899,4.581324533438636,4.479541725102314,"['st', 'to', 'or', 'rt', 'tt', 'te']","[2307098.0, 2236591.0, 2597583.0, 1154116.0, 519286.0, 3522714.0]",3.751701673962491
ploeg,1.0,"(2.931966114728173,)","(4.158897499263114,)",2.931966114728173,2.931966114728173,2.931966114728173,4.158897499263114,"['pl', 'lo', 'oe', 'eg']","[97171.0, 1188135.0, 837795.0, 1125580.0]",3.988970782446341
zachte,2.0,"(3.1934029030624176, 5.910038726309899)","(4.420334287597359, 7.13697011084484)",3.1934029030624176,5.910038726309899,4.551720814686158,4.420334287597359,"['za', 'ac', 'ch', 'ht', 'te']","[308657.0, 404620.0, 1999086.0, 373636.0, 3522714.0]",4.0048371855788965
plantjes,2.0,"(2.966610986681934, 4.5906746805752014)","(4.193542371216876, 5.817606065110143)",2.966610986681934,4.5906746805752014,3.778642833628568,4.193542371216876,"['pl', 'la', 'an', 'nt', 'tj', 'je', 'es']","[97171.0, 2444604.0, 4143386.0, 1477178.0, 104770.0, 913788.0, 1784615.0]",2.846864020701027
emmer,2.0,"(3.3344537511509307, 4.71980344979416)","(4.561385135685872, 5.946734834329101)",3.3344537511509307,4.71980344979416,4.027128600472546,4.561385135685872,"['em', 'mm', 'me', 'er']","[924741.0, 407998.0, 1659354.0, 6799370.0]",3.8253243428449175
vol,1.0,"(4.810293019203876,)","(6.0372244037388185,)",4.810293019203876,4.810293019203876,4.810293019203876,6.0372244037388185,"['vo', 'ol']","[2123358.0, 2233880.0]",5.312726384709922
aarde,2.0,"(4.24375714102993, 6.234172950952972)","(5.470688525564871, 7.461104335487914)",4.24375714102993,6.234172950952972,5.238965045991451,5.470688525564871,"['aa', 'ar', 'rd', 'de']","[2730922.0, 1754491.0, 823655.0, 2559661.0]",4.996678873479869
kwam,1.0,"(4.3781979704459175,)","(5.605129354980859,)",4.3781979704459175,4.3781979704459175,4.3781979704459175,5.605129354980859,"['kw', 'wa', 'am']","[131960.0, 409327.0, 930317.0]",5.676499743660976
aanlopen,3.0,"(5.419826927220304, 5.050406826311583, 5.250193036344548)","(6.646758311755246, 6.2773382108465245, 6.477124420879489)",5.050406826311583,5.419826927220304,5.240142263292145,6.2773382108465245,"['aa', 'an', 'nl', 'lo', 'op', 'pe', 'en']","[2730922.0, 4143386.0, 49228.0, 1188135.0, 976321.0, 1062538.0, 8542439.0]",2.957562318194717
diadeem,3.0,"(4.903502370898396, 5.254656818372799, 1.7160033436347992)","(6.130433755433337, 6.48158820290774, 2.94293472816974)",1.7160033436347992,5.254656818372799,3.958054177635332,2.94293472816974,"['di', 'ia', 'ad', 'de', 'ee', 'em']","[1050254.0, 112581.0, 474501.0, 2559661.0, 944702.0, 924741.0]",2.753442335538792
bek,1.0,"(3.4774106879072515,)","(4.704342072442193,)",3.4774106879072515,3.4774106879072515,3.4774106879072515,4.704342072442193,"['be', 'ek']","[2443609.0, 762098.0]",4.705168310963384
natasja,3.0,"(5.202455621138131, 4.03929511808431, 5.2782618841994875)","(6.429387005673073, 5.2662265026192525, 6.505193268734429)",4.03929511808431,5.278261884199488,4.8400042078073096,5.2662265026192525,"['na', 'at', 'ta', 'as', 'sj', 'ja']","[523332.0, 996808.0, 892070.0, 504791.0, 241012.0, 1312625.0]",2.43468357291438
stopte,2.0,"(4.41904657710416, 5.910038726309899)","(5.645977961639101, 7.13697011084484)",4.41904657710416,5.910038726309899,5.164542651707029,5.645977961639101,"['st', 'to', 'op', 'pt', 'te']","[2307098.0, 2236591.0, 976321.0, 51860.0, 3522714.0]",4.379987994565921
zakdoek,2.0,"(4.35071308475223, 3.2024883170600935)","(5.57764446928717, 4.429419701595035)",3.202488317060093,4.35071308475223,3.7766007009061617,4.429419701595035,"['za', 'ak', 'kd', 'do', 'oe', 'ek']","[308657.0, 762048.0, 308.0, 394555.0, 837795.0, 762098.0]",3.689956078017685
broek,1.0,"(3.6068111469189637,)","(4.833742531453905,)",3.606811146918964,3.606811146918964,3.606811146918964,4.833742531453905,"['br', 'ro', 'oe', 'ek']","[191839.0, 1417238.0, 837795.0, 762098.0]",4.824292588966365
ruches,1.0,"(1.0791812460476249,)","(2.3061126305825663,)",1.0791812460476249,1.0791812460476249,1.0791812460476249,2.3061126305825663,"['ru', 'uc', 'ch', 'he', 'es']","[1082518.0, 94927.0, 1999086.0, 822995.0, 1784615.0]",2.43468357291438
overtreders,4.0,"(5.468992384083093, 5.884176605805033, 3.784902449886655, 4.763802224074593)","(6.695923768618035, 7.111107990339974, 5.011833834421596, 5.990733608609534)",3.784902449886655,5.884176605805033,4.975468415962343,5.011833834421596,"['ov', 've', 'er', 'rt', 'tr', 're', 'ed', 'de', 'er', 'rs']","[145547.0, 1767776.0, 6799370.0, 1154116.0, 1199332.0, 1607974.0, 636500.0, 2559661.0, 6799370.0, 834594.0]",2.923704050933749
wet,1.0,"(3.811709026696191,)","(5.038640411231132,)",3.811709026696191,3.811709026696191,3.811709026696191,5.038640411231132,"['we', 'et']","[1965886.0, 1684914.0]",4.901921593701946
rekenen,3.0,"(5.252083235452522, 5.232299665207751, 5.411840163863845)","(6.479014619987463, 6.459231049742693, 6.638771548398786)",5.232299665207751,5.411840163863845,5.29874102150804,6.459231049742693,"['re', 'ek', 'ke', 'en', 'ne', 'en']","[1607974.0, 762098.0, 3143026.0, 8542439.0, 1475977.0, 8542439.0]",4.509926299981402
eerlijk,2.0,"(4.661897832970512, 5.323099399735069)","(5.888829217505453, 6.55003078427001)",4.661897832970512,5.323099399735069,4.992498616352791,5.888829217505453,"['ee', 'er', 'rl', 'li', 'ij', 'jk']","[944702.0, 6799370.0, 344538.0, 3369152.0, 1639122.0, 518095.0]",5.232816070178993
proces,2.0,"(4.946835297066627, 3.939419403329317)","(6.173766681601569, 5.166350787864259)",3.939419403329317,4.946835297066627,4.4431273501979724,5.166350787864259,"['pr', 'ro', 'oc', 'ce', 'es']","[242781.0, 1417238.0, 270017.0, 173200.0, 1784615.0]",4.565553176741892
onpartijdige,5.0,"(5.273360140523576, 4.204879333760662, 4.152013000050834, 4.903502370898396, 6.125745990776331)","(6.500291525058517, 5.431810718295603, 5.378944384585775, 6.130433755433337, 7.352677375311273)",4.152013000050834,6.125745990776331,4.93190016720196,5.378944384585775,"['on', 'np', 'pa', 'ar', 'rt', 'ti', 'ij', 'jd', 'di', 'ig', 'ge']","[2451854.0, 16967.0, 319786.0, 1754491.0, 1154116.0, 1353437.0, 1639122.0, 163477.0, 1050254.0, 960409.0, 3692145.0]",2.753442335538792
rechter,2.0,"(3.9373172477624943, 5.393873404149383)","(5.1642486322974355, 6.620804788684325)",3.9373172477624943,5.393873404149383,4.665595325955939,5.164248632297436,"['re', 'ec', 'ch', 'ht', 'te', 'er']","[1607974.0, 411920.0, 1999086.0, 373636.0, 3522714.0, 6799370.0]",4.797668412651475
avondje,3.0,"(5.254656818372799, 4.651181062444688, 6.249430979053402)","(6.48158820290774, 5.878112446979629, 7.476362363588343)",4.651181062444688,6.249430979053402,5.385089619956962,5.878112446979629,"['av', 'vo', 'on', 'nd', 'dj', 'je']","[125971.0, 2123358.0, 2451854.0, 2576478.0, 16143.0, 913788.0]",3.713437173867209
stappen,2.0,"(4.008515007631455, 5.250193036344548)","(5.235446392166396, 6.477124420879489)",4.008515007631455,5.250193036344548,4.629354021988002,5.235446392166396,"['st', 'ta', 'ap', 'pp', 'pe', 'en']","[2307098.0, 892070.0, 270616.0, 297911.0, 1062538.0, 8542439.0]",4.526057385387963
behoorlijke,4.0,"(5.7420971887829415, 4.5568450298595815, 4.662814475093854, 5.232299665207751)","(6.969028573317883, 5.783776414394523, 5.889745859628795, 6.459231049742693)",4.5568450298595815,5.7420971887829415,5.048514089736032,5.783776414394523,"['be', 'eh', 'ho', 'oo', 'or', 'rl', 'li', 'ij', 'jk', 'ke']","[2443609.0, 134898.0, 1237078.0, 3901750.0, 2597583.0, 344538.0, 3369152.0, 1639122.0, 518095.0, 3143026.0]",3.5910307737743032
kater,2.0,"(4.809822231941043, 5.393873404149383)","(6.036753616475984, 6.620804788684325)",4.809822231941043,5.393873404149383,5.101847818045213,6.036753616475984,"['ka', 'at', 'te', 'er']","[424843.0, 996808.0, 3522714.0, 6799370.0]",3.860652305186661
alcohol,3.0,"(5.598710641744622, 4.425599424984822, 3.8209235878813175)","(6.825642026279564, 5.652530809519762, 5.047854972416259)",3.8209235878813175,5.598710641744622,4.615077884870254,5.047854972416259,"['al', 'lc', 'co', 'oh', 'ho', 'ol']","[2558689.0, 12727.0, 488809.0, 21900.0, 1237078.0, 2233880.0]",4.281844773492409
student,2.0,"(4.206259035209283, 3.882410684373968)","(5.433190419744224, 5.109342068908909)",3.882410684373968,4.206259035209283,4.0443348597916255,5.109342068908909,"['st', 'tu', 'ud', 'de', 'en', 'nt']","[2307098.0, 118674.0, 671255.0, 2559661.0, 8542439.0, 1477178.0]",4.231142263870924
rond,1.0,"(4.133027672899877,)","(5.359959057434819,)",4.133027672899877,4.133027672899877,4.133027672899877,5.359959057434819,"['ro', 'on', 'nd']","[1417238.0, 2451854.0, 2576478.0]",5.23350679713478
karige,3.0,"(4.809822231941043, 4.870825118775824, 6.125745990776331)","(6.036753616475984, 6.097756503310765, 7.352677375311273)",4.809822231941043,6.125745990776331,5.268797780497732,6.036753616475984,"['ka', 'ar', 'ri', 'ig', 'ge']","[424843.0, 1754491.0, 1787712.0, 960409.0, 3692145.0]",2.0544723312027733
beurs,1.0,"(3.0211892990699383,)","(4.2481206836048795,)",3.0211892990699383,3.0211892990699383,3.0211892990699383,4.24812068360488,"['be', 'eu', 'ur', 'rs']","[2443609.0, 135956.0, 346154.0, 834594.0]",4.156219405149139
vierhonderd,3.0,"(4.197004728023046, 4.149711649687932, 4.045479453110779)","(5.423936112557987, 5.376643034222873, 5.272410837645721)",4.045479453110779,4.197004728023046,4.130731943607253,5.272410837645721,"['vi', 'ie', 'er', 'rh', 'ho', 'on', 'nd', 'de', 'er', 'rd']","[226005.0, 2076673.0, 6799370.0, 571432.0, 1237078.0, 2451854.0, 2576478.0, 2559661.0, 6799370.0, 823655.0]",3.3467284025592496
gulden,2.0,"(2.862131379313037, 5.692720929176541)","(4.089062763847979, 6.919652313711482)",2.862131379313037,5.692720929176541,4.277426154244789,4.089062763847979,"['gu', 'ul', 'ld', 'de', 'en']","[24620.0, 1284792.0, 840998.0, 2559661.0, 8542439.0]",3.2849212525810474
uitvallen,3.0,"(5.343640943198292, 4.675154855843708, 5.454660436181347)","(6.570572327733233, 5.902086240378649, 6.681591820716289)",4.675154855843708,5.454660436181347,5.157818745074448,5.902086240378649,"['ui', 'it', 'tv', 'va', 'al', 'll', 'le', 'en']","[687028.0, 333345.0, 32599.0, 313419.0, 2558689.0, 2754440.0, 4397946.0, 8542439.0]",3.1684156835096102
elektriciteit,5.0,"(5.300412859229037, 4.250590758700192, 3.8298824464434933, 4.489339625857985, 4.070370390367003)","(6.527344243763977, 5.477522143235134, 5.0568138309784345, 5.716271010392926, 5.297301774901944)",3.829882446443493,5.300412859229037,4.388119216119542,5.0568138309784345,"['el', 'le', 'ek', 'kt', 'tr', 'ri', 'ic', 'ci', 'it', 'te', 'ei', 'it']","[4671207.0, 4397946.0, 762098.0, 179298.0, 1199332.0, 1787712.0, 911860.0, 1877307.0, 333345.0, 3522714.0, 2483878.0, 333345.0]",4.0376474032405865
verlichtte,3.0,"(5.884176605805033, 3.977494969073036, 5.910038726309899)","(7.111107990339974, 5.204426353607978, 7.13697011084484)",3.977494969073036,5.910038726309899,5.257236767062657,5.204426353607978,"['ve', 'er', 'rl', 'li', 'ic', 'ch', 'ht', 'tt', 'te']","[1767776.0, 6799370.0, 344538.0, 3369152.0, 911860.0, 1999086.0, 373636.0, 519286.0, 3522714.0]",2.717230162884348
carolien,4.0,"(4.558948445978039, 4.5834255004065065, 4.999965255051631, 5.823575291952032)","(5.785879830512981, 5.810356884941449, 6.226896639586572, 7.0505066764869735)",4.558948445978039,5.823575291952032,4.991478623347052,5.785879830512981,"['ca', 'ar', 'ro', 'ol', 'li', 'ie', 'en']","[177266.0, 1754491.0, 1417238.0, 2233880.0, 3369152.0, 2076673.0, 8542439.0]",1.6565323225307358
kaarsen,2.0,"(4.457427692946484, 5.103146652964158)","(5.684359077481426, 6.330078037499099)",4.457427692946484,5.103146652964158,4.780287172955321,5.684359077481426,"['ka', 'aa', 'ar', 'rs', 'se', 'en']","[424843.0, 2730922.0, 1754491.0, 834594.0, 763112.0, 8542439.0]",3.915408951902867
lampionnen,,,,,,,,"['la', 'am', 'mp', 'pi', 'io', 'on', 'nn', 'ne', 'en']","[2444604.0, 930317.0, 51276.0, 1566256.0, 757588.0, 2451854.0, 746302.0, 1475977.0, 8542439.0]",
barones,3.0,"(4.543757723163865, 4.5834255004065065, 3.819807064590756)","(5.770689107698806, 5.810356884941449, 5.046738449125698)",3.819807064590756,4.5834255004065065,4.315663429387043,5.046738449125698,"['ba', 'ar', 'ro', 'on', 'ne', 'es']","[584273.0, 1754491.0, 1417238.0, 2451854.0, 1475977.0, 1784615.0]",3.525764042261712
nodigde,3.0,"(4.921103557727076, 5.012402712931155, 6.234172950952972)","(6.148034942262017, 6.239334097466095, 7.461104335487914)",4.921103557727076,6.234172950952972,5.389226407203734,6.148034942262017,"['no', 'od', 'di', 'ig', 'gd', 'de']","[847517.0, 193327.0, 1050254.0, 960409.0, 109191.0, 2559661.0]",3.5808116085926174
gasten,2.0,"(3.768490105171245, 5.77026494944033)","(4.995421489706186, 6.997196333975271)",3.768490105171245,5.77026494944033,4.769377527305787,4.995421489706186,"['ga', 'as', 'st', 'te', 'en']","[446758.0, 504791.0, 2307098.0, 3522714.0, 8542439.0]",4.72042836065673
diner,2.0,"(4.903502370898396, 4.446707993247412)","(6.130433755433337, 5.673639377782354)",4.446707993247412,4.903502370898396,4.675105182072905,5.673639377782354,"['di', 'in', 'ne', 'er']","[1050254.0, 2264626.0, 1475977.0, 6799370.0]",4.378342937743282
wijnen,2.0,"(4.761754987884252, 5.411840163863845)","(5.988686372419194, 6.638771548398786)",4.761754987884252,5.411840163863845,5.086797575874049,5.988686372419194,"['wi', 'ij', 'jn', 'ne', 'en']","[658045.0, 1639122.0, 79695.0, 1475977.0, 8542439.0]",3.018260158548329
handen,2.0,"(4.542651176455405, 5.692720929176541)","(5.769582560990346, 6.919652313711482)",4.542651176455405,5.692720929176541,5.117686052815973,5.769582560990346,"['ha', 'an', 'nd', 'de', 'en']","[1299761.0, 4143386.0, 2576478.0, 2559661.0, 8542439.0]",5.328352882713984
