,Word,Number of Syllables,Minimum Syllable Frequency,Zipf Word Frequency,Maximum Syllable Frequency,Mean Syllable Frequency,Minimum Bigram Frequency,Maximum Bigram Frequency,Mean Bigram Frequency,Number of Letters
138,dames,2.0,4.120968565019377,5.11750529624187,4.8120639819955855,4.466516273507481,5.968631423864705,6.251544782340755,6.136025457005929,5
139,bekogelt,3.0,2.844477175745681,1.832623581586417,5.7420971887829415,4.565601232197235,5.4562369404099025,6.669429206024889,6.306577700796428,8
140,ver,1.0,5.884176605805033,5.11524569446448,5.884176605805033,5.884176605805033,6.247427479128562,6.832468738608579,6.631806273866506,3
141,journalist,3.0,3.2785249647370174,4.2092005386429285,5.202455621138131,3.9342620232442287,5.539270609114367,6.536500238160898,6.214851792386291,10
142,bondscoach,2.0,2.287801729930226,1.832623581586417,3.1711411510283822,2.729471440479304,4.395169074827421,6.411026607025587,6.086709577693281,10
143,interviewt,3.0,1.3010299956639813,2.656532322530736,5.704650611569667,4.13318467046101,3.9945371042984976,6.832468738608579,6.2767828234179275,10
144,wil,1.0,5.398681150891695,6.595682018054957,5.3986811508916945,5.3986811508916945,5.818256253565166,6.413499426566984,6.21075139436316,3
145,weten,2.0,5.758833954513728,5.986296197544052,5.77026494944033,5.764549451977029,6.226577996624518,6.931581937103762,6.594280840552181,5
146,zuster,2.0,4.253386472987772,4.850769071254565,5.393873404149383,4.823629938568578,4.980248871836526,6.832468738608579,6.4298350948083165,6
147,tuberculose,5.0,4.128883702099773,3.087896086689723,5.050406826311583,4.526977844058894,4.440814659957681,6.832468738608579,6.1435117361548235,11
148,lijdende,3.0,4.662814475093854,2.6107748319700605,6.234172950952972,5.529902785074455,5.213459315886406,6.931581937103762,6.48551856642621,8
149,bejaarde,3.0,4.585663728828571,3.154842876320336,6.234172950952972,5.520644622854829,4.075765878215734,6.436309455120861,6.220738329262771,8
150,wast,1.0,2.27415784926368,3.5910307737743032,2.27415784926368,2.27415784926368,5.612071453488598,6.363066230945546,6.0308989973457106,4
151,zorgzaam,2.0,3.809492376937342,3.1943514176040098,4.083538451230139,3.9465154140837404,4.2024883170600935,6.436309455120861,6.020215921225383,8
152,goochelaar,3.0,2.8870543780509568,3.5859512482450286,3.8627870982353443,3.452324893559289,5.168332455625744,6.669429206024889,6.318583249030537,10
153,vrijwilliger,4.0,4.418715496865596,3.755176048347793,5.3986811508916945,4.894331053150175,3.474507639116976,6.832468738608579,6.344513880550695,12
154,uit,1.0,5.343640943198292,6.439910573610657,5.343640943198292,5.343640943198292,5.522895248157097,5.836975069336347,5.707729813843495,3
155,enthousiaste,5.0,2.987666264926274,3.027600184802472,5.910038726309899,4.673785138653701,5.051468959560003,6.931581937103762,6.27702024139757,12
156,publiek,2.0,3.346744054604849,4.618427796198587,4.127428777851599,3.737086416228224,4.653251116013661,6.527520733613047,6.070254343866863,7
157,instrueert,3.0,2.525044807036845,1.832623581586417,5.704650611569667,3.730372170890987,5.66677904035285,6.832468738608579,6.271802226653748,10
158,onduidelijk,4.0,4.296730987471248,3.578218798014338,6.234172950952972,5.281840869670717,5.208978517276254,6.669429206024889,6.281125150575755,11
159,geduldige,4.0,2.959994838328416,2.531593585922436,6.125745990776331,5.028747297694869,5.208978517276254,6.567278866173126,6.187487230928531,9
160,dominee,3.0,4.559212156030079,4.343615167135106,5.142145341541466,4.850800568225265,5.534222890836913,6.39335317378869,6.119242358615978,7
161,baby,2.0,4.180240600955741,5.177604995513676,4.543757723163865,4.361999162059803,4.7146985019464545,5.766616560779267,5.361668667231658,4
162,doopt,1.0,2.2013971243204518,2.3968950120249795,2.2013971243204513,2.2013971243204513,4.714840886715916,6.591259550354114,6.124218024389758,5
163,begint,2.0,3.735838334317074,5.090621960948626,5.7420971887829415,4.738967761550008,5.825500765859418,6.388031893729547,6.203038982333086,6
164,spreken,2.0,4.22816928953985,5.445583944905576,5.606547956038138,4.917358622788994,5.38521648474895,6.931581937103762,6.420964544552733,7
165,voorganger,3.0,3.871748018991872,3.4826071252315622,5.592262274998903,4.741324201260852,5.650073310166976,6.832468738608579,6.482577000186209,10
166,snoezige,3.0,2.444044795918076,2.5016303625449927,6.125745990776331,4.131327242448997,4.962364599608407,6.567278866173126,5.9779858008082005,8
167,kleintje,2.0,4.065243501186464,4.20183943899656,4.6187695770752395,4.3420065391308516,5.020241089108949,6.643249991339862,6.240973316218444,8
168,houdt,1.0,4.22806655265797,5.530433920395197,4.22806655265797,4.22806655265797,4.85547069611833,6.092397434607738,5.849193147024696,5
169,haar,1.0,5.119351581925982,6.469893106005319,5.119351581925982,5.119351581925982,6.113863835730333,6.436309455120861,6.2851953961994536,4
170,stevig,2.0,3.295786940251609,4.189286701523233,4.967576054695768,4.131681497473688,5.354119968936349,6.546877508655531,6.166342476394461,6
171,vast,1.0,4.551901137051595,5.81716589620763,4.551901137051595,4.551901137051595,5.496126706275837,6.363066230945546,6.017771985796737,4
172,dat,1.0,6.012697215956926,7.340220867694434,6.012697215956926,6.012697215956926,5.9986119504955635,6.0401856447455495,6.019896073260537,3
173,meisje,2.0,4.382593316644367,5.579205890389289,6.249430979053402,5.316012147848884,5.382040468616349,6.536500238160898,6.24242091225135,6
174,boterham,3.0,3.656385719058688,3.78201358823133,5.393873404149383,4.548518963683837,5.756965317082898,6.832468738608579,6.367760842944185,8
175,zonder,2.0,4.616989850789326,5.709072368464758,5.479156216100646,5.048073033444986,4.604657972047871,6.832468738608579,6.460224299530992,6
176,pindakaas,3.0,3.258876629372131,3.7247181842768975,4.8120639819955855,3.7787434124095163,5.628229489164837,6.436309455120861,6.173438246408767,9
177,verwend,2.0,3.2739267801005254,3.7721428342050354,5.884176605805033,4.579051692952779,4.537743559029619,6.931581937103762,6.558037174829058,7
178,robert,2.0,3.5461723683169426,4.443992797049151,4.5834255004065065,4.064798934361725,4.981732554900802,6.832468738608579,6.376949706376867,6
179,schone,2.0,3.9804578922761,4.269316179250471,5.210168644978889,4.5953132686274945,6.033201726006053,6.389494782909221,6.217138845716344,6
180,dochter,2.0,4.0640459628644825,5.337366217858105,5.393873404149383,4.7289596835069325,5.431392716159392,6.832468738608579,6.3476351829378785,7
181,jan,1.0,3.1607685618611283,3.881841604256599,3.1607685618611283,3.1607685618611283,6.118141002347157,6.617355499099678,6.435845400775779,3
182,huwelijk,3.0,3.9800033715837455,4.898700912504402,5.758833954513728,5.0206455752775145,4.995183117651712,6.669429206024889,6.25007026492351,8
183,vroeg,1.0,4.149742414713404,5.471844366055095,4.149742414713404,4.149742414713404,4.794013758480958,6.151443094868977,5.9348578579179705,5
184,slikte,2.0,2.932980821923198,3.3968950120249795,5.910038726309899,4.421509774116548,5.19844538552231,6.546877508655531,6.2197726099060064,6
185,detective,4.0,3.2657609167176105,4.30244559756458,6.234172950952972,4.766389531500753,4.973469610496657,6.546877508655531,6.158030273038264,9
186,criminelen,4.0,3.521138083704036,4.142253749012316,5.454660436181347,4.7592528429921295,4.850364372987026,6.931581937103762,6.4362067459304555,10
187,opspoort,2.0,2.2528530309798933,2.96828618358649,5.6757673467378975,3.9643101888588954,5.125994958243141,6.591259550354114,6.187209391752515,8
188,vette,2.0,3.411788004543869,4.099012091595185,5.910038726309899,4.660913365426884,5.715407450461542,6.546877508655531,6.272693914458819,5
189,beloning,3.0,4.4184338800803244,4.327705165245819,5.7420971887829415,5.07031263172495,5.805024164036852,6.669429206024889,6.3746126699666945,8
190,staat,1.0,4.534444960088947,5.811123650897876,4.534444960088947,4.534444960088947,5.950399421283193,6.436309455120861,6.23847905206746,5
191,speurhond,2.0,2.5415792439465807,2.5859512482450286,3.93881982502621,3.240199534486395,5.133401572961477,6.411026607025587,6.092539548580033,9
192,illegale,4.0,3.344195715871435,3.957562318194717,5.5573243025633445,4.91646204857783,5.650073310166976,6.643249991339862,6.416701261528412,8
193,drugs,1.0,3.6658623002031554,4.916245627921467,3.6658623002031554,3.6658623002031554,5.068445618354351,6.062570703705509,5.851365379943703,5
194,koekje,2.0,3.337459261290656,3.90695232483963,6.249430979053402,4.793445120172029,5.28492002643826,5.9608459258054225,5.8024650271490055,6
195,gedetineerde,5.0,4.775705086952445,2.89957037121703,6.234172950952972,5.6448679689505425,5.803799090305684,6.832468738608579,6.352965454674522,12
196,trage,2.0,4.11747016362012,3.3555023268667545,6.125745990776331,5.121608077198226,5.602345446116832,6.567278866173126,6.273682753159106,5
197,bewaker,3.0,4.882023358786699,4.306839845662672,5.7420971887829415,5.2119843652265425,5.612071453488598,6.832468738608579,6.372432849334462,7
198,afschudt,2.0,2.167317334748176,1.957562318194717,5.071281677317003,3.61929950603259,4.316913439164992,6.300831694967414,5.808343141977543,8
199,hulp,1.0,4.07291131585408,5.3761121802444585,4.07291131585408,4.07291131585408,4.373463721632369,6.108833161753368,5.697818757537325,4
200,handlanger,3.0,4.23113813602972,3.5676899312707127,4.7599623097917805,4.42337608381474,4.491067394653292,6.832468738608579,6.493801803027699,10
201,vandaag,2.0,4.237468333249569,5.564051168637365,5.744835707598842,4.991152020424206,5.496126706275837,6.617355499099678,6.273441867044818,7
202,laatste,2.0,4.967576054695768,5.5970737089559215,5.041270275827563,5.004423165261666,5.371365298317344,6.546877508655531,6.309534782477416,7
203,kandidaat,3.0,3.504742636271688,4.097441404595953,5.284856922877264,4.564367310015783,5.628229489164837,6.617355499099678,6.226898653736832,9
204,examinator,4.0,3.06781451116184,2.2585923138586983,5.202455621138131,4.316852838235022,4.679091597068711,6.414569600559002,6.0538386684794885,10
205,overtuigt,3.0,2.478566495593844,3.2693161792504712,5.884176605805033,4.610578495160657,4.339948061694351,6.832468738608579,6.1634149128262266,9
206,imponerend,4.0,3.581722159949099,2.531593585922436,5.210168644978889,4.299441718971161,4.709922608524059,6.931581937103762,6.443965237407906,10
207,spits,1.0,2.278753600952829,3.31929015421231,2.278753600952829,2.278753600952829,5.371365298317344,6.194863024978794,5.960606086990302,5
208,trainer,2.0,3.46908529912312,3.908170542978948,4.446707993247412,3.957896646185266,5.6481911400738545,6.832468738608579,6.380337048250407,7
209,opstelde,3.0,4.552704709913475,2.3555023268667545,6.234172950952972,5.487548335868115,5.125994958243141,6.669429206024889,6.331330766267476,8
210,cruciale,4.0,2.714329759745233,3.212834823298023,5.5573243025633445,4.503912626634841,4.850364372987026,6.643249991339862,6.163281863049288,8
211,training,2.0,3.46908529912312,4.307810336528879,4.4184338800803244,3.943759589601722,5.6481911400738545,6.466435037408486,6.232590724861756,8
212,gemist,2.0,3.845594093160024,4.868586687331899,6.125745990776331,4.985670041968178,5.534222890836913,6.567278866173126,6.330644294116984,6
213,niemand,2.0,4.718377112354903,5.849378437719578,4.937367417517289,4.8278722649360954,5.805024164036852,6.617355499099678,6.2755892371294095,7
214,wist,1.0,4.422392836227372,5.770425561044579,4.422392836227372,4.422392836227372,5.818256253565166,6.536500238160898,6.3293764522819185,4
215,gevaarlijke,4.0,4.169586273321913,4.332768539294047,6.125745990776331,5.0476116010999625,5.496126706275837,6.567278866173126,6.250961532307682,11
216,tornado,3.0,4.1460970135358695,3.534479274159924,5.202455621138131,4.635921596901359,5.596108652070105,6.414569600559002,6.049863297591013,7
217,ontstond,2.0,3.9304905653062696,3.5016303625449927,4.835836368521794,4.383163466914032,5.371365298317344,6.411026607025587,6.292769197876874,8
218,slachtoffers,3.0,3.622214022966295,4.558535213881465,5.107871086690162,4.147998487928471,5.0865128747113735,6.832468738608579,6.196386684285345,12
219,zou,1.0,5.094467634705773,6.395419856443047,5.094467634705773,5.094467634705773,4.604657972047871,5.927626962444954,5.646766303854617,3
220,eisen,2.0,4.651665603922935,4.321174298086861,5.103146652964158,4.877406128443546,5.882588852034565,6.931581937103762,6.5806105683364216,5
221,employee,3.0,1.0791812460476249,2.1336535772503984,3.3344537511509307,2.3530190888492157,4.2853097130902675,6.074866155013042,5.685715257984141,8
222,ontsnapte,3.0,4.147583582421641,4.062220109203514,5.910038726309899,4.964486225751112,4.714840886715916,6.546877508655531,6.032639911040991,9
223,dieven,2.0,5.439236348731971,4.102914134753178,5.527754887527666,5.483495618129819,5.501456384696516,6.931581937103762,6.439472782530022,6
224,beschrijft,2.0,3.252124552505644,3.534479274159924,5.7420971887829415,4.497110870644293,4.524603806718669,6.388031893729547,6.086493381401209,10
225,nauwkeurig,3.0,2.828015064223977,3.638803555570304,4.003934206173708,3.5917321318451823,2.938519725176492,6.497348111816385,5.9270360432485125,10
226,wrede,2.0,2.89707700320942,3.85243197493997,6.234172950952972,4.565624977081196,4.186928096934767,6.408182621082838,6.080943525179469,5
227,onderdaan,3.0,4.697124680876598,3.0367435642423417,5.479156216100646,5.1498803458336075,5.915745866435793,6.832468738608579,6.462066160024935,9
228,beveelt,2.0,2.628388930050312,3.575610414906809,5.7420971887829415,4.185243059416626,5.501456384696516,6.669429206024889,6.3011476373425435,7
229,boos,1.0,3.704407927386841,5.020801826366652,3.704407927386841,3.704407927386841,5.769531665224492,6.591259550354114,6.307963170181911,4
230,derde,2.0,5.479156216100646,4.880028263493131,6.234172950952972,5.856664583526809,5.915745866435793,6.832468738608579,6.5031895726313405,5
231,getal,2.0,3.775391971696612,3.8369449553690593,6.125745990776331,4.950568981236472,5.950399421283193,6.567278866173126,6.343793576342768,5
232,oplettende,4.0,4.160228357197859,2.4694456791735915,6.234172950952972,5.460108401082264,4.987541141497206,6.931581937103762,6.44155443180483,10
233,toehoorder,3.0,4.5568450298595815,1.832623581586417,5.479156216100646,4.94523337094792,5.130008730279083,6.832468738608579,6.370623895291383,10
234,signaleert,3.0,3.295127085252191,2.3968950120249795,5.202455621138131,4.019958523615599,4.637459708119001,6.832468738608579,6.312308767780957,10
235,zes,1.0,4.084361758551405,5.297013759501158,4.084361758551405,4.084361758551405,6.223091051089122,6.251544782340755,6.237550900926824,3
236,mijn,1.0,5.292984454514687,6.64091559724068,5.292984454514687,5.292984454514687,4.901436524388308,6.214611544306905,5.836951258297904,4
237,vriendin,2.0,4.420071324796761,5.235915726744672,4.559954478540861,4.490012901668811,4.794013758480958,6.931581937103762,6.418784571578424,8
238,mona,2.0,4.864760194956592,3.753442335538792,5.202455621138131,5.033607908047362,5.7187781210687945,6.389494782909221,6.128300808858105,4
239,gek,1.0,4.446739045333934,5.730873264895813,4.446739045333934,4.446739045333934,5.8820113917608055,6.567278866173126,6.347744105498734,3
240,jongens,2.0,4.668600215163262,5.582720371637942,4.728589130203186,4.698594672683225,5.78705362000277,6.931581937103762,6.502707590918795,7
241,gemixte,3.0,2.4712917110589387,2.3968950120249795,6.125745990776331,4.8356921427150565,3.4916417934775863,6.567278866173126,6.15090036237907,7
242,drankjes,2.0,3.666237095895805,4.081413959161803,4.5906746805752014,4.128455888235503,5.28492002643826,6.617355499099678,6.164236447563878,8
243,kopen,2.0,5.1102293320630805,5.112442562913479,5.250193036344548,5.180211184203815,5.66870546220922,6.931581937103762,6.4412096797344125,5
244,voor,1.0,5.592262274998903,6.822993519733761,5.592262274998903,5.592262274998903,6.327023427297477,6.591259550354114,6.458521719520889,4
245,aannemer,3.0,4.71980344979416,3.423688188612916,5.419826927220304,5.116599673997784,5.87291518740738,6.832468738608579,6.4216053134138535,8
246,bewoner,3.0,4.028774526500088,3.337773559906323,5.7420971887829415,4.739193236176813,5.768638841101297,6.832468738608579,6.3889218358376905,7
247,matste,,,,,,5.371365298317344,6.546877508655531,6.205174146398058,6
248,goed,1.0,5.2077662781016985,6.53886898606813,5.2077662781016985,5.2077662781016985,5.168332455625744,5.9231382825206955,5.732833461385036,4
249,humeur,2.0,2.7371926427047373,3.689956078017685,3.9800033715837464,3.358598007144242,5.133401572961477,6.219939308295585,5.725491829155035,6
250,vrouwtje,2.0,4.61876957707524,4.134376798869495,4.6771687877444625,4.647969182409851,3.9945371042984976,6.151443094868977,5.693136645909713,8
251,verlaten,3.0,5.12881914219451,5.002102078587128,5.884176605805033,5.5944202324799575,5.537238388873952,6.931581937103762,6.542616602533852,8
252,poezen,2.0,3.185258765296585,2.4694456791735915,4.781209471689111,3.983234118492848,5.004166548155164,6.931581937103762,6.367098996204251,6
253,opvangt,2.0,2.9537596917332287,2.88698124390901,5.6757673467378975,4.314763519235563,4.1434519990216305,6.617355499099678,6.145921231253071,7
254,ruzie,2.0,3.823995591155968,4.803899430324522,4.727907081406697,4.275951336281333,4.66967941624774,6.317368325560973,5.920307940499436,5
255,buren,2.0,3.9880682033926353,4.47574712241312,5.482819293405307,4.735443748398971,5.302162027601859,6.931581937103762,6.427205739628173,5
256,onlangs,2.0,4.019573202095639,4.2288229286821535,5.273360140523576,4.646466671309607,4.692221013938654,6.617355499099678,6.34147175293463,7
257,gaf,1.0,3.946992340748373,5.278538995537541,3.9469923407483725,3.9469923407483725,5.650073310166976,5.674434900688191,5.662424902352961,3
258,jongeman,3.0,4.668600215163262,4.456217413439836,6.125745990776331,5.2842017206422645,5.937706413132577,6.617355499099678,6.358023193539113,8
259,populaire,4.0,2.966610986681934,3.634255927819584,5.252083235452522,4.241311912199287,4.653251116013661,6.460027631162969,6.104581420136838,9
260,portier,2.0,3.355834495884936,3.874016266744642,3.8302678009336417,3.593051148409289,5.6906115630831495,6.832468738608579,6.382366890118753,7
261,inhuurde,3.0,3.4801507252732806,3.1478940163650084,6.234172950952972,5.139658095931973,4.820247448901877,6.408182621082838,5.956070552200865,8
262,groot,1.0,4.256669648687233,5.371992458487583,4.256669648687233,4.256669648687233,5.897243203258759,6.591259550354114,6.2846175530879815,5
263,feest,1.0,4.037864555774374,4.988768738022179,4.037864555774374,4.037864555774374,5.885357261600226,6.363066230945546,6.161698165144913,5
264,elfje,2.0,3.190611797813605,2.786866091025742,6.249430979053402,4.720021388433503,4.211761093707362,6.669429206024889,6.148857897440466,5
265,sterke,2.0,4.436417104046368,4.521932440710037,5.232299665207751,4.834358384627059,6.337409339515568,6.832468738608579,6.555020938923704,6
266,beren,2.0,5.482819293405307,3.969344148742824,5.7420971887829415,5.612458241094124,6.206279292269118,6.931581937103762,6.685593874219048,5
267,betoverde,4.0,4.820208029700418,3.181577129567581,6.234172950952972,5.670163693810341,5.163006242100962,6.832468738608579,6.363168317065919,9
268,vriendelijk,3.0,4.420071324796761,4.565820846692986,6.234172950952972,5.325781225161601,4.794013758480958,6.931581937103762,6.444088223194939,11
269,schilder,2.0,3.979548374704095,4.018260158548329,5.479156216100646,4.729352295402371,5.684862410060109,6.832468738608579,6.3685200314053905,8
270,knappe,2.0,3.751971574736327,4.474758216144691,4.643600706192297,4.197786140464312,4.91165290150171,6.0263448795919485,5.650500629506995,6
271,prinses,2.0,3.5289167002776547,4.624548036524377,3.8171685723810556,3.673042636329355,5.38521648474895,6.354996680882354,6.094312533869032,7
272,tekent,2.0,4.360915134223679,3.9454519281924623,5.910038726309899,5.135476930266789,5.8820113917608055,6.931581937103762,6.542762207000708,6
273,zit,1.0,4.93348222611196,6.021542695354457,4.93348222611196,4.93348222611196,5.091607172054137,5.522895248157097,5.358723669933288,3
274,onder,2.0,5.273360140523576,5.66209889366403,5.479156216100646,5.376258178312112,6.389494782909221,6.832468738608579,6.555921330614277,5
275,verf,1.0,2.9444826721501687,4.157591584748487,2.9444826721501687,2.9444826721501687,4.213703653680179,6.832468738608579,6.456543409740665,4
276,kokkin,2.0,3.0013009330204183,3.3286301804664533,4.439727327643789,3.720514130332104,4.8135276157671045,6.354996680882354,5.814706958830359,6
277,pap,1.0,3.818225893613956,5.071672674726608,3.8182258936139557,3.8182258936139557,5.43235507524124,5.5048608048041485,5.470119295515575,3
278,dakloze,3.0,3.5461723683169426,3.551401979275989,5.786578947445944,4.794386047358157,4.864938046010268,6.223091051089122,5.949516210222943,7
279,burgers,2.0,3.859318465097116,4.415444214928709,3.963787827345555,3.9115531462213355,5.302162027601859,6.832468738608579,6.3216215908394595,7
280,kookt,1.0,2.8175653695597807,3.8551894094851584,2.8175653695597807,2.8175653695597807,5.190401740018988,6.591259550354114,6.070261239803967,5
281,geen,1.0,5.239672286663582,6.59363628415434,5.239672286663582,5.239672286663582,5.975295294504483,6.931581937103762,6.642770726729099,4
282,zin,1.0,4.464951317261529,5.23350679713478,4.464951317261529,4.464951317261529,5.091607172054137,6.354996680882354,6.077024331522311,3
283,meer,1.0,4.966306029299661,6.305033822146514,4.966306029299661,4.966306029299661,5.975295294504483,6.832468738608579,6.496164995074151,4
284,nora,2.0,4.822632212416613,3.848262715893592,4.921103557727076,4.871867885071844,5.9281489307307655,6.414569600559002,6.276089238810474,4
285,warme,2.0,3.646207612206685,4.317397800534605,5.690652292689712,4.668429952448198,5.612071453488598,6.244151392292789,6.085690252087122,5
286,dekens,2.0,3.5739154404215507,3.8253243428449175,6.234172950952972,4.904044195687262,5.78705362000277,6.931581937103762,6.494701405003275,6
287,arme,2.0,4.413014612334246,4.945898274050768,5.690652292689712,5.051833452511978,6.020902570080904,6.244151392292789,6.172520617600664,4
288,mensen,2.0,5.103146652964158,6.033474079677495,5.440447792666458,5.271797222815308,5.78705362000277,6.931581937103762,6.604653093762376,6
289,weeft,1.0,1.0413926851582251,2.3555023268667545,1.0413926851582251,1.0413926851582251,5.228941606019496,6.293558550786624,5.911134161533784,5
290,gelukkig,3.0,4.019324037153691,5.307907266443779,6.125745990776331,4.862798537294589,4.753774504556974,6.669429206024889,6.156244285402916,8
291,gewelddadige,5.0,3.4604467838807205,3.817900324765711,6.125745990776331,5.085501023665473,5.308058331130642,6.669429206024889,6.242694176962306,12
292,schutter,2.0,3.288249225571986,4.148593927043335,5.393873404149383,4.341061314860685,5.13698360020187,6.832468738608579,6.308552126923684,8
293,jullie,2.0,5.008174184006426,6.362836090647214,5.204662511748219,5.106418347877323,4.606370615114146,6.527520733613047,6.2799159533069515,6
294,directeur,3.0,3.5450595846940027,4.555257504120229,4.903502370898396,4.111062472949545,5.06702991804654,6.546877508655531,6.100193085783225,9
295,doodde,2.0,4.745309059940828,4.331393463268547,6.234172950952972,5.4897410054469,5.286294758140591,6.591259550354114,6.1615213260461115,6
296,al,1.0,5.598710641744622,6.366285506478592,5.598710641744622,5.598710641744622,6.408017671801708,6.408017671801708,6.408017671801708,2
297,eerder,2.0,4.661897832970512,5.278072095852467,5.479156216100646,5.070527024535579,5.915745866435793,6.832468738608579,6.554531872613082,6
298,veroordeeld,3.0,3.321391278311689,4.307810336528879,5.884176605805033,4.513333842858734,5.915745866435793,6.832468738608579,6.420351057225028,11
299,geweest,2.0,4.365150901493603,5.712311885060734,6.125745990776331,5.245448446134967,5.768638841101297,6.567278866173126,6.27421374953008,7
300,ruiter,2.0,3.668106237932731,3.455872871984317,5.393873404149383,4.530989821041057,5.522895248157097,6.832468738608579,6.3953256940032235,6
301,geliefde,3.0,4.406489083959762,4.374202825532998,6.234172950952972,5.588802675229689,4.913299809691846,6.669429206024889,6.375537081955593,8
302,paarden,2.0,4.347564178414951,4.659561793084354,5.692720929176541,5.020142553795745,5.5048608048041485,6.931581937103762,6.445369610527416,7
303,streelde,2.0,2.123851640967086,2.9465669338932536,6.234172950952972,4.179012295960029,5.924795479395129,6.669429206024889,6.305074210975796,8
304,winnaar,2.0,4.297388411880627,4.369602648386375,5.332363714433459,4.814876063157043,5.7187781210687945,6.436309455120861,6.160254582643569,7
305,geworden,3.0,4.753222912415633,5.16405087810716,6.125745990776331,5.523896610789502,5.768638841101297,6.931581937103762,6.450170096497955,8
306,raadsman,2.0,2.7671558660821804,3.775458075356513,5.0582589559872,3.91270741103469,4.951619184484154,6.617355499099678,6.195230307560099,8
307,delinquent,3.0,1.9493900066449128,2.6342559278195834,6.234172950952972,4.103836533482263,3.4449811120879446,6.931581937103762,6.426250027787159,10
308,bijstond,2.0,3.9304905653062696,2.43468357291438,5.209555225133086,4.570022895219678,5.673708226409216,6.411026607025587,6.249246799932912,8
309,radio,3.0,4.822632212416613,4.76509734626357,5.468992384083093,5.065042322466034,5.676238047294678,6.346360017006757,6.051382348171292,5
310,opgesloten,4.0,3.953227971559854,4.447169284462439,6.125745990776331,5.381251564628604,4.035869813695553,6.931581937103762,6.3955546556528535,10
311,peuters,2.0,2.8027737252919755,2.55962230952268,4.105578304052037,3.454176014672006,5.133401572961477,6.832468738608579,6.318489764190706,7
